,temperatura_minima,temperatura_maxima,precipitacao_total_hr,umidade_rel_max,umidade_rel_min
,mean,mean,sum,mean,mean
diahora,,,,,
2013-01-30,23.66236856668514,25.10475926950746,9.000000000000002,69.3021582733813,63.03984504703929
2013-01-31,24.46587257617729,25.90520775623269,14.799999999999995,70.66094182825485,64.3961218836565
2013-02-01,25.42704585026112,26.889901334881024,65.20000000000002,72.34126523505513,65.91468369123622
2013-02-02,23.814662756598228,25.33390029325514,760.8000000000006,80.57243401759531,73.52961876832845
2013-02-03,21.066065192083858,22.285506402793924,1063.6000000000022,85.82188591385332,80.26309662398137
2013-02-04,19.474390243902462,20.822822299651534,153.99999999999994,77.02439024390245,70.61324041811847
2013-02-05,20.237045585689525,21.585285631852223,18.2,73.95845354875938,67.73918061165608
2013-02-06,20.87157772621809,22.136600928074213,431.9999999999994,78.34802784222738,72.73143851508121
2013-02-07,20.47715442452283,21.604973973395026,596.5999999999998,81.00636205899364,75.80971659919028
2013-02-08,20.287572928821486,21.352217036172707,380.39999999999964,82.49591598599767,77.8267211201867
2013-02-09,21.163280793928816,22.17968476357268,590.2000000000006,86.24693520140104,81.52714535901926
2013-02-10,21.384991273996516,22.492030250145405,680.4000000000003,87.51716114019779,82.54915648632927
2013-02-11,22.01812865497075,23.28730994152046,428.7999999999994,85.83625730994152,80.12514619883041
2013-02-12,22.539708454810505,23.752711370262354,538.5999999999999,86.3475218658892,80.80466472303208
2013-02-13,22.955971896955482,24.237763466042168,508.1999999999992,84.45316159250585,78.45608899297424
2013-02-14,22.376782557454344,23.478137890394805,760.8000000000004,87.31349440188568,82.25338833235121
2013-02-15,22.421290322580642,23.509853372434034,846.8000000000008,87.93548387096774,83.03284457478006
2013-02-16,23.472425828970287,24.696218731820835,157.39999999999995,83.74287376381618,78.31413612565446
2013-02-17,23.65172413793106,25.15563997662179,723.7999999999998,83.04091174751608,76.34950321449445
2013-02-18,22.564007092198562,23.833274231678477,903.8000000000005,84.95685579196217,78.92080378250591
2013-02-19,22.45098607888632,23.41305104408346,366.39999999999935,85.35034802784223,80.65777262180974
2013-02-20,22.914579659024106,23.95808348030571,941.4000000000005,87.53497942386831,82.79776601998825
2013-02-21,22.687779083431256,23.78113983548775,845.2000000000007,87.32491186839013,82.33725029377203
2013-02-22,21.319356725146186,22.532046783625695,213.6,82.76666666666667,77.15029239766082
2013-02-23,21.06889786497403,22.25741488747833,44.60000000000008,77.88113098672822,72.35487593768032
2013-02-24,22.774582132564827,24.035850144092233,46.599999999999994,77.85533141210375,72.27723342939481
2013-02-25,22.68142774230989,23.85281485780613,624.2000000000003,83.3865351131747,77.48694138131167
2013-02-26,20.3747685185185,21.57065972222221,531.7999999999998,81.28067129629629,75.36111111111111
2013-02-27,19.055284552845528,20.435888501742173,10.2,74.76132404181185,67.76771196283391
2013-02-28,20.353287197231836,21.7520184544406,58.80000000000002,74.88927335640139,68.12110726643598
2013-03-01,22.177896512935888,23.501293588301397,15.799999999999997,75.39032620922384,69.24634420697413
2013-03-02,22.81798642533936,23.963631221719456,82.60000000000002,74.59615384615384,69.01640271493213
2013-03-03,22.72252148997135,23.882063037249285,409.3999999999998,79.33982808022922,73.57421203438395
2013-03-04,21.13864022662888,22.20912181303116,444.7999999999994,83.38356940509915,78.48725212464589
2013-03-05,18.718253521126766,19.80557746478874,1343.400000000003,85.4974647887324,80.65577464788733
2013-03-06,19.03697857948143,20.29295377677565,112.59999999999998,81.6674182638106,75.86809470124014
2013-03-07,21.060722347629795,22.225225733634332,336.7999999999997,82.16478555304741,76.87471783295712
2013-03-08,22.10756541524459,23.120875995449403,575.6000000000003,86.1103526734926,81.57679180887372
2013-03-09,21.754017094017016,22.62894586894588,1165.400000000002,88.89287749287749,84.92535612535613
2013-03-10,21.515871190339283,22.585911443358235,691.8000000000002,87.20184013801035,82.74583093732029
2013-03-11,21.090560640732278,22.257665903890185,279.4,84.79405034324942,79.59210526315789
2013-03-12,20.715819861431825,21.571709006928412,1524.0000000000025,90.1674364896074,86.44803695150115
2013-03-13,19.265040183696907,20.209357060849577,878.8000000000019,86.6142365097589,82.37026406429392
2013-03-14,18.16371882086167,19.157369614512486,254.60000000000002,83.0266439909297,78.5266439909297
2013-03-15,18.55168918918916,19.403716216216196,349.7999999999993,85.84121621621621,82.071509009009
2013-03-16,18.966985376827875,19.864398200224986,420.0,86.85601799775029,83.09730033745782
2013-03-17,17.572926008968597,18.57937219730941,184.00000000000003,81.96860986547085,77.39742152466367
2013-03-18,16.94221218961624,17.905022573363432,75.60000000000007,80.77426636568849,76.00846501128669
2013-03-19,17.447651386530833,18.211092246745913,495.79999999999933,85.42105263157895,81.5897000565931
2013-03-20,17.822407834101394,18.406970046082925,2189.600000000004,91.87096774193549,89.3508064516129
2013-03-21,19.286200923787547,20.39757505773674,420.7999999999989,87.46939953810623,82.86143187066975
2013-03-22,19.24310051107325,20.642362294151052,32.6,81.42930153321976,75.33390119250426
2013-03-23,19.029673423423418,20.438175675675687,210.99999999999983,77.42792792792793,71.01576576576576
2013-03-24,18.15530600786077,19.161706906232496,542.5999999999999,83.01010668163953,78.10275126333521
2013-03-25,19.065000000000012,20.27775280898877,52.20000000000004,83.12640449438203,77.83033707865168
2013-03-26,19.641776504297983,20.997478510028657,247.7999999999998,82.58853868194842,76.39025787965616
2013-03-27,17.503237410071943,18.904496402877662,24.199999999999974,78.89088729016787,72.39268585131894
2013-03-28,18.009420289855036,19.499033816425115,13.99999999999999,76.43558776167473,70.2012882447665
2013-03-29,19.319835329341323,20.799625748502997,62.000000000000014,75.19685628742515,68.87874251497006
2013-03-30,19.505872388481084,20.812591756070017,90.20000000000003,77.08356860530773,71.62111801242236
2013-03-31,21.007106310403646,22.388402501421247,34.0,75.39169982944856,69.42581011938601
2013-04-01,20.92800453514741,22.110827664399086,443.7999999999999,79.58843537414965,74.2936507936508
2013-04-02,20.609502262443446,21.43800904977372,867.4000000000025,87.64309954751131,83.7302036199095
2013-04-03,20.99481776765377,21.941571753986345,340.59999999999945,87.36617312072893,83.3883826879271
2013-04-04,20.87218732153057,21.680239862935423,1442.4,90.08338092518561,86.76641918903483
2013-04-05,19.642711864406827,20.753502824858746,1038.8000000000031,82.24915254237288,77.02090395480226
2013-04-06,18.690067340067376,20.078451178451175,50.599999999999994,77.34736251402919,70.71548821548822
2013-04-07,18.496860986547066,19.834360986547072,32.800000000000004,79.16479820627802,72.96804932735427
2013-04-08,18.609080654258303,19.7692611393119,123.6000000000001,83.46023688663283,78.1297236322617
2013-04-09,18.77901785714284,19.957533482142875,72.60000000000007,82.27064732142857,77.05524553571429
2013-04-10,19.326490438695163,20.51445444319464,213.19999999999976,80.23228346456693,75.15635545556806
2013-04-11,20.469589657110696,21.507532321528934,496.3999999999999,80.80719505340079,76.48454187745925
2013-04-12,19.609188882586473,20.38417470221215,1799.400000000004,89.05615428247306,85.6369824163358
2013-04-13,16.355285472018103,17.333295647258325,435.59999999999883,82.82193329564726,77.67100056529112
2013-04-14,13.549775028121475,15.000168728908886,28.199999999999992,74.13217097862767,66.61417322834646
2013-04-15,15.298369870713884,16.76419336706014,13.999999999999998,70.02248454187746,63.253513209668355
2013-04-16,15.561263275572951,16.965287870318612,6.000000000000003,73.06148686416992,66.27221911682504
2013-04-17,14.480694760820024,16.05831435079724,4.600000000000001,75.47038724373576,68.625284738041
2013-04-18,15.477306168647434,17.010186757215607,7.0000000000000036,76.81946802490096,70.2088285229202
2013-04-19,16.586742209631737,18.145269121813033,4.400000000000001,73.57960339943342,66.34844192634561
2013-04-20,16.948897682306384,18.4737704918033,3.600000000000001,72.96551724137932,65.96890898812889
2013-04-21,16.889857549857552,18.265299145299174,4.000000000000001,76.86552706552706,70.94301994301995
2013-04-22,17.06324200913242,18.364954337899523,5.200000000000002,76.5439497716895,70.84703196347031
2013-04-23,16.836015981735144,18.20285388127852,31.199999999999992,77.26883561643835,71.60388127853881
2013-04-24,17.52006861063466,18.89914236706691,19.39999999999999,76.84791309319611,70.77472841623785
2013-04-25,18.028652968036518,19.42391552511416,3.6000000000000014,75.08904109589041,68.96118721461187
2013-04-26,18.289365351629492,19.743739279588308,3.2000000000000006,75.56603773584905,69.3516295025729
2013-04-27,18.997997711670507,20.358695652173918,5.000000000000002,77.21681922196797,71.8157894736842
2013-04-28,20.0849315068493,21.314497716894994,71.0,79.90924657534246,74.80764840182648
2013-04-29,19.43754285714287,20.460799999999935,587.4000000000001,85.63085714285714,81.18457142857143
2013-04-30,18.97795545402625,20.192233009708755,14.599999999999993,83.37407195888063,78.35750999428898
2013-05-01,19.660785429709737,20.6536141149687,12.999999999999993,83.97609561752988,79.58565737051792
2013-05-02,21.04134014764339,22.07478705281091,177.59999999999994,82.71039182282794,78.08404315729699
2013-05-03,20.908568142610722,22.13755031627374,536.4000000000002,81.55261644623347,76.39907993099483
2013-05-04,18.95739781232011,20.020034542314345,211.80000000000007,83.82440990213011,78.74035693724812
2013-05-05,16.172257323377366,17.063699023549695,302.79999999999984,85.85008615738082,81.31763354394026
2013-05-06,13.531957013574663,14.897285067873336,79.20000000000014,78.67307692307692,71.95475113122171
2013-05-07,12.116403607666298,13.611443066516363,48.79999999999998,74.37767756482525,66.76268320180384
2013-05-08,10.965167899829249,12.677746158224235,3.2000000000000006,67.7342060330108,59.46499715424018
2013-05-09,13.712428407789238,15.526575028636914,2.8000000000000003,63.067583046964494,55.05383734249714
2013-05-10,15.557300884955717,17.313219026548705,6.000000000000002,59.02820796460177,51.769911504424776
2013-05-11,16.69622538293215,18.247866520787753,70.39999999999999,68.85339168490154,62.282275711159734
2013-05-12,16.66725860155385,17.812763596004423,207.59999999999994,81.53829078801331,76.45227524972253
2013-05-13,17.61777902411663,18.557431295569273,158.60000000000002,86.06674144699944,81.81155356141335
2013-05-14,18.41093049327355,19.215470852017965,240.3999999999994,87.69506726457399,83.88452914798206
2013-05-15,17.712939841089664,18.543303064699195,1023.4000000000013,89.61861520998865,86.35925085130533
2013-05-16,13.328698553948815,14.38298109010011,670.0000000000015,81.3976640711902,75.86318131256952
2013-05-17,10.581788079470197,11.696688741721854,61.60000000000004,80.9459161147903,75.78973509933775
2013-05-18,12.848976203652493,13.523132263420031,26.799999999999976,87.06585500830106,84.25013835085778
2013-05-19,15.826887052341599,16.374876033057863,636.4000000000001,90.3030303030303,88.09146005509642
2013-05-20,17.002733734280987,17.756314926189155,551.0000000000002,91.36632039365773,88.57299070530344
2013-05-21,15.842292923752034,16.765660998354356,19.99999999999999,87.55732309380143,83.46736149204608
2013-05-22,14.893884297520664,15.68314049586777,278.99999999999983,89.77410468319559,86.37190082644628
2013-05-23,14.454944444444434,15.312166666666691,107.40000000000008,90.22722222222222,86.70944444444444
2013-05-24,14.344793926247302,15.252928416485917,134.80000000000004,90.50216919739697,86.8709327548807
2013-05-25,13.544084278768239,14.687628309022141,10.399999999999995,87.53862776877364,83.01296596434359
2013-05-26,14.105743424584016,15.255501878690277,10.399999999999997,83.57004830917874,78.96349973161567
2013-05-27,15.666738197424866,16.643669527897003,252.79999999999973,86.66899141630901,82.68937768240343
2013-05-28,16.010298102981018,16.766124661246618,846.6000000000016,91.01084010840108,88.09430894308943
2013-05-29,16.84444444444445,17.856105610561062,1063.2000000000016,88.68426842684268,84.64466446644664
2013-05-30,12.679031370390774,13.93269124931206,76.60000000000014,76.81122729774353,69.60539350577875
2013-05-31,11.564439536167882,12.947045831032591,4.800000000000002,77.14632799558255,70.62838210933187
2013-06-01,14.715410764872505,15.620509915014154,1348.8,89.27932011331444,85.78640226628895
2013-06-02,15.616055045871535,16.512385321100897,871.200000000002,90.51032110091744,86.95584862385321
2013-06-03,13.5252536640361,14.797406989853421,16.999999999999975,82.17023675310034,75.83540022547915
2013-06-04,13.136231071228261,14.473191250701031,12.200000000000001,79.12058328659563,73.01850813236119
2013-06-05,14.178832116788323,15.575014037057837,18.599999999999977,81.8899494665918,76.36103312745648
2013-06-06,14.636103312745643,15.983773161145434,13.799999999999995,81.05727119595733,75.26165075800112
2013-06-07,13.715886287625418,14.974526198439222,12.799999999999986,82.61204013377926,77.43032329988851
2013-06-08,14.057838745800664,15.384882418813001,16.199999999999985,82.72508398656215,77.13325867861143
2013-06-09,14.563160823594856,15.664997217584883,24.399999999999995,84.409571508069,79.77518085698387
2013-06-10,15.44974676420932,16.398199212155355,105.2000000000001,89.26617895329207,85.59088351153629
2013-06-11,15.117060518731996,16.147492795389034,152.6000000000001,91.0835734870317,87.64092219020174
2013-06-12,15.396317942723565,16.402688486265316,15.999999999999982,89.08182349503214,85.10052600818236
2013-06-13,14.661394258933793,15.88957234915055,14.399999999999984,85.83714118336262,80.78617457527827
2013-06-14,13.94707923655294,15.215731636784273,19.599999999999987,83.82475419317525,77.94794679005206
2013-06-15,13.135168018539972,13.873290845886435,200.99999999999963,86.16454229432213,82.44322132097335
2013-06-16,13.860703981534906,14.339007501442579,459.99999999999926,91.57184073860358,89.50317368724755
2013-06-17,14.679663962920092,15.345307068366182,194.99999999999923,91.68539976825029,88.95017381228273
2013-06-18,14.844425483503986,15.687144482366312,103.0,89.0466439135381,85.60921501706484
2013-06-19,14.804236796285538,15.34428322692979,1463.0000000000066,91.97156123041208,89.76436448055716
2013-06-20,12.921736596736594,13.360955710955702,1491.6000000000024,91.64160839160839,89.78787878787878
2013-06-21,13.429849849849843,13.83243243243241,2423.599999999997,94.93213213213214,93.85945945945946
2013-06-22,11.073345153664299,12.038238770685588,207.3999999999996,83.86583924349881,78.49349881796691
2013-06-23,9.973886068809934,11.082741116751272,85.0,86.30344049633389,81.53581500282007
2013-06-24,12.664462334675122,13.093559516963802,1531.4000000000055,92.98734905117884,91.34617596319724
2013-06-25,14.425199999999997,14.795933333333332,726.4000000000018,94.5,93.28466666666667
2013-06-26,13.479737335834916,14.035084427767377,281.9999999999981,92.093808630394,89.6635397123202
2013-06-27,12.713230769230758,13.640369230769224,61.99999999999996,89.50769230769231,85.78646153846154
2013-06-28,14.935249266862154,15.81818181818182,153.20000000000013,89.98240469208211,86.75131964809384
2013-06-29,16.571248568155784,17.475028636884318,1158.2000000000048,90.10996563573883,86.315578465063
2013-06-30,12.759487776484272,13.807683352735753,194.60000000000014,85.38940628637951,80.37601862630966
2013-07-01,10.891696535244904,11.94020310633212,119.0000000000003,82.78853046594982,77.36439665471923
2013-07-02,10.799353321575536,11.95684891240448,18.599999999999998,82.09876543209876,76.55202821869489
2013-07-03,13.34934248141798,14.414808461978282,5.8000000000000025,81.69925671812464,77.42881646655232
2013-07-04,16.77294520547947,17.681963470319634,384.9999999999999,84.20890410958904,80.29109589041096
2013-07-05,18.09284909909909,19.16227477477477,119.20000000000013,80.26182432432432,75.80067567567568
2013-07-06,18.473790776152974,19.625590551181112,133.0000000000001,81.9302587176603,77.29246344206975
2013-07-07,16.230553969160475,17.262193032552798,898.6000000000009,86.97087378640776,82.82352941176471
2013-07-08,12.89076118535736,13.76397443346894,238.9999999999994,87.5525857059849,83.80127832655432
2013-07-09,13.753823870220199,14.505272305909632,20.59999999999998,87.05098493626883,84.11645422943221
2013-07-10,16.435080645161317,17.333294930875553,27.19999999999999,84.17569124423963,80.49539170506912
2013-07-11,16.70887235260448,17.743331425300518,6.400000000000002,83.19748139668002,78.85231825987407
2013-07-12,16.102991944764106,17.214959723820506,133.60000000000005,83.63233601841196,79.02128883774454
2013-07-13,15.313097949886105,16.332574031890662,331.5999999999991,86.56605922551253,82.43280182232347
2013-07-14,15.726360544217687,16.789399092970555,134.19999999999996,85.4421768707483,80.5640589569161
2013-07-15,13.182857142857124,14.332605042016796,273.59999999999945,81.2515406162465,75.18151260504202
2013-07-16,10.779843662758227,12.16862088218872,6.600000000000003,76.97319932998325,70.1965382467895
2013-07-17,12.94690315315315,14.48783783783784,4.200000000000001,72.47240990990991,65.5197072072072
2013-07-18,15.330388294878984,16.68621271806412,301.3999999999998,75.8334271243669,69.62183455261678
2013-07-19,11.030432276657057,11.880749279538913,674.4000000000003,86.42363112391931,82.50489913544669
2013-07-20,11.208649912331957,11.778258328462899,1032.8000000000002,92.6405610753945,90.71712448860316
2013-07-21,10.506847697756772,11.23961038961038,842.8000000000014,89.68890200708383,86.51298701298701
2013-07-22,6.1970499698976464,6.996267308850095,380.9999999999996,83.45574954846478,78.72667068031306
2013-07-23,3.9783102143757905,4.9872005044136145,147.2000000000001,78.34489281210593,71.9482976040353
2013-07-24,4.24673065386922,5.596460707858421,12.0,75.45650869826035,68.22315536892621
2013-07-25,6.3928613569321575,7.730088495575229,18.39999999999999,75.75693215339233,69.21297935103244
2013-07-26,9.153738317757016,10.561623831775687,2.8000000000000003,76.75876168224299,70.94042056074767
2013-07-27,11.38484500574055,12.779965556831216,2.4,75.55740528128588,69.4580941446613
2013-07-28,12.56277330264673,14.131127733026442,5.200000000000002,75.41484464902186,69.05811277330265
2013-07-29,13.814105504587141,15.350860091743112,17.600000000000005,74.4375,68.20011467889908
2013-07-30,14.732990280160077,16.17324185248716,20.99999999999999,74.34705546026301,68.73813607775872
2013-07-31,16.092285714285726,17.526799999999994,13.799999999999985,70.456,64.84285714285714
2013-08-01,18.0258830022075,19.572682119205307,9.4,66.24061810154525,60.365894039735096
2013-08-02,18.14829894032347,19.520301171221362,435.7999999999994,71.18126045733408,65.93753485778025
2013-08-03,15.333766233766239,16.44263128176171,169.6,81.70355731225297,76.6549971767363
2013-08-04,14.401924165251852,15.568647425014156,1037.600000000001,81.34861346915676,75.59875495189587
2013-08-05,13.119630872483235,14.582774049217017,61.79999999999999,76.96196868008948,70.54642058165548
2013-08-06,15.766647919010095,16.869010123734515,791.0000000000007,80.72497187851519,75.23340832395951
2013-08-07,16.981483578708964,18.135730464326183,122.40000000000005,77.33578708946773,72.33918459796149
2013-08-08,18.639898419864572,19.868735891647866,87.60000000000002,71.98984198645599,66.87358916478556
2013-08-09,14.261774941995359,15.11554524361949,842.4000000000001,82.19257540603249,78.43097447795823
2013-08-10,9.703556609365709,10.319976289270897,1582.200000000004,89.91404860699467,87.19383521043272
2013-08-11,7.9435779816513765,9.030447247706407,154.59999999999954,82.66915137614679,77.44839449541284
2013-08-12,10.425253664036077,11.8249154453213,7.800000000000004,78.57384441939121,72.28974069898534
2013-08-13,11.990810502283106,12.988812785388118,365.9999999999998,81.9925799086758,77.26826484018265
2013-08-14,8.078893325727313,9.030290929834562,242.79999999999933,81.6029663434113,76.31602966343411
2013-08-15,7.594107551487414,8.906121281464525,39.19999999999999,78.0400457665904,72.25114416475972
2013-08-16,10.496208262591956,11.854838709677423,14.600000000000001,75.68251273344652,69.53027730616864
2013-08-17,11.246636517806685,12.539739966082555,31.799999999999997,77.31373657433578,71.51328434143583
2013-08-18,12.887900552486174,13.957237569060778,15.199999999999992,77.67403314917127,72.94198895027624
2013-08-19,14.724609375000016,15.822544642857135,20.799999999999994,76.78683035714286,72.21149553571429
2013-08-20,16.310646599777062,17.507023411371236,10.999999999999995,75.13823857302118,70.0891861761427
2013-08-21,18.01301177790243,19.2927089175547,58.000000000000014,70.12394840157039,64.65283230510376
2013-08-22,18.210778781038393,19.71642212189619,386.7999999999996,69.54853273137698,63.237020316027085
2013-08-23,12.972302365839589,13.98453548759377,784.400000000001,79.94864396999424,75.17080207732256
2013-08-24,11.215075669383037,11.9617578579744,1376.0000000000023,87.77357392316647,84.895227008149
2013-08-25,12.04234449760766,12.684210526315782,1316.0000000000023,89.60466507177034,87.2494019138756
2013-08-26,8.738996372430476,9.226602176541693,1502.8000000000034,90.26783555018137,87.84401451027811
2013-08-27,6.65198019801979,7.535396039603952,248.5999999999993,85.69430693069307,81.07549504950495
2013-08-28,8.162427745664747,9.592369942196544,8.000000000000004,75.90693641618498,69.33699421965318
2013-08-29,12.128183361629882,13.771533672891898,102.2,69.5897000565931,62.32710809281268
2013-08-30,15.76502824858757,17.413389830508454,10.200000000000003,63.47175141242938,56.724858757062144
2013-08-31,18.07823361823366,19.537435897435916,6.200000000000003,64.05413105413105,58.022792022792025
2013-09-01,18.306260480715466,19.776355505869258,345.19999999999976,72.57070989379541,65.8910005589715
2013-09-02,16.930280898876415,18.105393258426954,261.79999999999956,80.26573033707865,74.4370786516854
2013-09-03,15.819314991577757,16.90466030320046,115.80000000000015,84.50196518809658,79.24592925322852
2013-09-04,12.548469671675003,13.660211463550377,52.40000000000005,79.99721758486366,74.40122426266
2013-09-05,14.026274065685184,15.128935447338597,10.799999999999995,79.48301245753115,74.94167610419026
2013-09-06,17.047867564534243,18.20802469135804,9.799999999999995,78.35409652076319,73.57968574635241
2013-09-07,18.36453423120089,19.561223344556666,5.000000000000001,74.20819304152637,69.29797979797979
2013-09-08,18.973736812881747,20.362243198223233,283.79999999999967,75.27207107162687,68.73792337590227
2013-09-09,19.7142699115044,21.26133849557522,6.800000000000001,73.08019911504425,66.42367256637168
2013-09-10,21.330718595721336,22.709873834339014,10.8,66.52057048820626,60.81294569391113
2013-09-11,21.560997229916897,23.040166204986164,10.199999999999998,60.48531855955679,54.29916897506925
2013-09-12,21.847188533627364,23.29228224917313,3.0000000000000004,60.867695700110254,54.825799338478504
2013-09-13,22.068860619469014,23.61891592920354,38.19999999999999,59.444137168141594,53.26493362831859
2013-09-14,20.514657079645964,21.92798672566366,292.19999999999993,65.6299778761062,59.93141592920354
2013-09-15,19.482154882154852,20.748428731762065,826.2000000000007,71.36812570145904,65.91077441077441
2013-09-16,16.388110281447446,17.083113153360102,1653.2000000000032,88.07524411257897,84.69500287191269
2013-09-17,12.470775462962948,13.341724537037054,595.6000000000009,87.46469907407408,82.8894675925926
2013-09-18,9.495097493036226,10.772701949860725,9.2,75.04679665738162,67.97548746518106
2013-09-19,12.59379157427939,13.777993348115311,21.599999999999994,73.5210643015521,67.3009977827051
2013-09-20,15.938164521544483,16.808953553441523,1188.2000000000016,84.00223838836038,80.28203693340795
2013-09-21,17.15856416054265,18.20265686828719,1686.200000000004,85.80667043527417,81.59016393442623
2013-09-22,15.154357798165144,15.959575688073416,2115.6000000000035,89.84288990825688,86.4822247706422
2013-09-23,13.594043528064157,14.212371134020607,427.39999999999867,92.02577319587628,89.20103092783505
2013-09-24,10.666500829187417,11.614427860696546,457.99999999999835,83.93255942509674,78.55555555555556
2013-09-25,10.8024625267666,12.085224839400432,92.00000000000011,76.46466809421841,70.07815845824412
2013-09-26,12.514577729962332,13.871705217859052,4.400000000000001,72.7729962345347,66.154384077461
2013-09-27,14.011930010604432,15.292364793213135,6.2,71.06892895015906,64.98409331919406
2013-09-28,14.476411075612349,15.371086261980832,669.5999999999997,81.94408945686901,77.44515441959531
2013-09-29,15.339253333333334,16.312106666666672,140.80000000000013,87.27413333333334,83.06826666666667
2013-09-30,15.693515541264741,16.573794212218655,733.0000000000003,90.35798499464094,86.44748124330118
2013-10-01,15.59222577209795,16.63365282215123,84.60000000000012,84.76943556975506,79.97976570820022
2013-10-02,16.262519936204168,17.520627325890498,286.5999999999994,80.73312068048911,74.38277511961722
2013-10-03,17.009373326191774,17.92694161756829,931.0000000000003,86.24906266738083,82.1419389394751
2013-10-04,17.266079059829064,18.281143162393175,395.19999999999874,84.98557692307692,80.07264957264957
2013-10-05,14.441479099678462,15.797909967845651,21.799999999999983,75.66613076098606,68.79153269024651
2013-10-06,14.415528281750257,15.77406616862323,27.799999999999994,74.85965848452508,68.24919957310566
2013-10-07,15.308333333333357,16.632696390658175,29.599999999999987,70.50955414012739,64.09978768577494
2013-10-08,15.25922381711857,16.64247740563529,1.9999999999999998,66.75970228601807,60.35991493886231
2013-10-09,16.884398296059643,18.282108626198102,9.199999999999998,69.19595314164005,63.32428115015974
2013-10-10,18.219148936170214,19.384255319148906,3.6000000000000005,71.68244680851063,66.23297872340426
2013-10-11,18.831367292225224,19.949168900804334,70.00000000000001,75.31581769436997,69.73351206434316
2013-10-12,18.540268817204282,19.43736559139783,523.1999999999992,82.4279569892473,77.58709677419355
2013-10-13,19.378899082568804,20.413491635186148,289.19999999999936,82.90555855369671,77.99028602266594
2013-10-14,20.185585106383005,21.53664893617025,20.0,79.33882978723405,73.35212765957446
2013-10-15,19.580147058823542,20.760871848739498,258.7999999999999,78.47163865546219,72.46481092436974
2013-10-16,17.740756526371865,18.46744805540757,610.8000000000002,85.24880127863612,81.23708044752264
2013-10-17,17.841810344827582,18.796659482758642,479.3999999999995,85.17241379310344,80.35614224137932
2013-10-18,18.132292218104816,19.544679724722066,124.0000000000001,79.38962413975648,72.71836950767602
2013-10-19,18.766136724960237,20.28277689454162,13.39999999999999,71.98251192368839,64.5606783253842
2013-10-20,20.876845459373342,22.371853425385016,5.200000000000001,65.00637280934679,58.16144450345194
2013-10-21,20.152102182011667,21.50766365087809,2071.800000000002,76.64662054284194,70.17828632251198
2013-10-22,18.425901992460936,19.521863220247674,196.9999999999995,82.15724286483575,76.72320947765213
2013-10-23,20.768866418307603,21.84422565194252,604.0000000000001,81.65353911655136,77.14688664183076
2013-10-24,19.621001615508934,20.570813139472243,1930.8000000000065,87.55142703284868,82.96445880452343
2013-10-25,17.788942826321456,18.768824163969786,62.00000000000006,82.64670981661273,78.28748651564186
2013-10-26,18.94392473118281,19.825376344085992,1247.2000000000014,83.96129032258065,80.19139784946236
2013-10-27,19.292934196332244,20.474002157497317,285.79999999999905,77.69525350593312,71.19525350593312
2013-10-28,16.213357972544898,17.685322069693758,10.399999999999993,65.5285110876452,57.54329461457233
2013-10-29,17.002435150873474,18.43276866066703,1.2,67.86077289571202,60.6500794070937
