,dia,variable,value
7569,2015-05-28,ne,10111
7570,2015-05-29,ne,10166
7571,2015-05-30,ne,9673
7572,2015-05-31,ne,8830
7573,2015-06-01,ne,9993
7574,2015-06-02,ne,10177
7575,2015-06-03,ne,10045
7576,2015-06-04,ne,9310
7577,2015-06-05,ne,9825
7578,2015-06-06,ne,9269
7579,2015-06-07,ne,8581
7580,2015-06-08,ne,9552
7581,2015-06-09,ne,9922
7582,2015-06-10,ne,9892
7583,2015-06-11,ne,10087
7584,2015-06-12,ne,9991
7585,2015-06-13,ne,9419
7586,2015-06-14,ne,8779
7587,2015-06-15,ne,10002
7588,2015-06-16,ne,10104
7589,2015-06-17,ne,9944
7590,2015-06-18,ne,9888
7591,2015-06-19,ne,9812
7592,2015-06-20,ne,9228
7593,2015-06-21,ne,8502
7594,2015-06-22,ne,9323
7595,2015-06-23,ne,9248
7596,2015-06-24,ne,8626
7597,2015-06-25,ne,9197
7598,2015-06-26,ne,9197
7599,2015-06-27,ne,8897
7600,2015-06-28,ne,8209
7601,2015-06-29,ne,9091
7602,2015-06-30,ne,9318
7603,2015-07-01,ne,9310
7604,2015-07-02,ne,9222
7605,2015-07-03,ne,9431
7606,2015-07-04,ne,9012
7607,2015-07-05,ne,8271
7608,2015-07-06,ne,9212
7609,2015-07-07,ne,9374
7610,2015-07-08,ne,9429
7611,2015-07-09,ne,9544
7612,2015-07-10,ne,9521
7613,2015-07-11,ne,9067
7614,2015-07-12,ne,8349
7615,2015-07-13,ne,9361
7616,2015-07-14,ne,9511
7617,2015-07-15,ne,9452
7618,2015-07-16,ne,9124
7619,2015-07-17,ne,9070
7620,2015-07-18,ne,8691
7621,2015-07-19,ne,8080
7622,2015-07-20,ne,9146
7623,2015-07-21,ne,9373
7624,2015-07-22,ne,9421
7625,2015-07-23,ne,9391
7626,2015-07-24,ne,9329
7627,2015-07-25,ne,8886
7628,2015-07-26,ne,8175
7629,2015-07-27,ne,9219
7630,2015-07-28,ne,9385
7631,2015-07-29,ne,9305
7632,2015-07-30,ne,9327
7633,2015-07-31,ne,9238
7634,2015-08-01,ne,8773
7635,2015-08-02,ne,8044
7636,2015-08-03,ne,9088
7637,2015-08-04,ne,9396
7638,2015-08-05,ne,9389
7639,2015-08-06,ne,9471
7640,2015-08-07,ne,9584
7641,2015-08-08,ne,9031
7642,2015-08-09,ne,8219
7643,2015-08-10,ne,9209
7644,2015-08-11,ne,9343
7645,2015-08-12,ne,9283
7646,2015-08-13,ne,9340
7647,2015-08-14,ne,9298
7648,2015-08-15,ne,8965
7649,2015-08-16,ne,8213
7650,2015-08-17,ne,9214
7651,2015-08-18,ne,9453
7652,2015-08-19,ne,9532
7653,2015-08-20,ne,9594
7654,2015-08-21,ne,9640
7655,2015-08-22,ne,9153
7656,2015-08-23,ne,8444
7657,2015-08-24,ne,9536
7658,2015-08-25,ne,9909
7659,2015-08-26,ne,10049
7660,2015-08-27,ne,9963
7661,2015-08-28,ne,9901
7662,2015-08-29,ne,9294
7663,2015-08-30,ne,8456
7664,2015-08-31,ne,9514
7665,2015-09-01,ne,9667
7666,2015-09-02,ne,9658
7667,2015-09-03,ne,9696
7668,2015-09-04,ne,9843
7669,2015-09-05,ne,9405
7670,2015-09-06,ne,8543
7671,2015-09-07,ne,8379
7672,2015-09-08,ne,9691
7673,2015-09-09,ne,10000
7674,2015-09-10,ne,10007
7675,2015-09-11,ne,10011
7676,2015-09-12,ne,9379
7677,2015-09-13,ne,8664
7678,2015-09-14,ne,9819
7679,2015-09-15,ne,9863
7680,2015-09-16,ne,9806
7681,2015-09-17,ne,9821
7682,2015-09-18,ne,9853
7683,2015-09-19,ne,9305
7684,2015-09-20,ne,8491
7685,2015-09-21,ne,9652
7686,2015-09-22,ne,9959
7687,2015-09-23,ne,10115
7688,2015-09-24,ne,10182
7689,2015-09-25,ne,10157
7690,2015-09-26,ne,9590
7691,2015-09-27,ne,8743
7692,2015-09-28,ne,9801
7693,2015-09-29,ne,10044
7694,2015-09-30,ne,10050
7695,2015-10-01,ne,10150
7696,2015-10-02,ne,10081
7697,2015-10-03,ne,9568
7698,2015-10-04,ne,8930
7699,2015-10-05,ne,10329
7700,2015-10-06,ne,10554
7701,2015-10-07,ne,10233
7702,2015-10-08,ne,9987
7703,2015-10-09,ne,10059
7704,2015-10-10,ne,9394
7705,2015-10-11,ne,8613
7706,2015-10-12,ne,8660
7707,2015-10-13,ne,10076
7708,2015-10-14,ne,10261
7709,2015-10-15,ne,10185
7710,2015-10-16,ne,10230
7711,2015-10-17,ne,9823
7712,2015-10-18,ne,9049
7713,2015-10-19,ne,9852
7714,2015-10-20,ne,10290
7715,2015-10-21,ne,10359
7716,2015-10-22,ne,10499
7717,2015-10-23,ne,10478
7718,2015-10-24,ne,9859
7719,2015-10-25,ne,9085
7720,2015-10-26,ne,10148
7721,2015-10-27,ne,10377
7722,2015-10-28,ne,10382
7723,2015-10-29,ne,10467
7724,2015-10-30,ne,10084
7725,2015-10-31,ne,9527
7726,2015-11-01,ne,8882
7727,2015-11-02,ne,8760
7728,2015-11-03,ne,10191
7729,2015-11-04,ne,10416
7730,2015-11-05,ne,10428
7731,2015-11-06,ne,10598
7732,2015-11-07,ne,10008
7733,2015-11-08,ne,9129
7734,2015-11-09,ne,10285
7735,2015-11-10,ne,10424
7736,2015-11-11,ne,10424
7737,2015-11-12,ne,10618
7738,2015-11-13,ne,10645
7739,2015-11-14,ne,10053
7740,2015-11-15,ne,9261
7741,2015-11-16,ne,10532
7742,2015-11-17,ne,10687
7743,2015-11-18,ne,10704
7744,2015-11-19,ne,10751
7745,2015-11-20,ne,10669
7746,2015-11-21,ne,10048
7747,2015-11-22,ne,9292
7748,2015-11-23,ne,10586
7749,2015-11-24,ne,10748
7750,2015-11-25,ne,10900
7751,2015-11-26,ne,10861
7752,2015-11-27,ne,10705
7753,2015-11-28,ne,9982
7754,2015-11-29,ne,9076
7755,2015-11-30,ne,10319
7756,2015-12-01,ne,10699
7757,2015-12-02,ne,10764
7758,2015-12-03,ne,10895
7759,2015-12-04,ne,10960
7760,2015-12-05,ne,10356
7761,2015-12-06,ne,9547
7762,2015-12-07,ne,10568
7763,2015-12-08,ne,10426
7764,2015-12-09,ne,10917
7765,2015-12-10,ne,10827
7766,2015-12-11,ne,10833
7767,2015-12-12,ne,10275
7768,2015-12-13,ne,9519
7769,2015-12-14,ne,10390
7770,2015-12-15,ne,10633
7771,2015-12-16,ne,10667
7772,2015-12-17,ne,10708
7773,2015-12-18,ne,10575
7774,2015-12-19,ne,9881
7775,2015-12-20,ne,9280
7776,2015-12-21,ne,10109
7777,2015-12-22,ne,10129
7778,2015-12-23,ne,10147
7779,2015-12-24,ne,9400
7780,2015-12-25,ne,8393
7781,2015-12-26,ne,9040
7782,2015-12-27,ne,8760
7783,2015-12-28,ne,9730
7784,2015-12-29,ne,9850
7785,2015-12-30,ne,9876
7786,2015-12-31,ne,9369
7787,2016-01-01,ne,8434
7788,2016-01-02,ne,9072
7789,2016-01-03,ne,9072
7790,2016-01-04,ne,10214
7791,2016-01-05,ne,10182
7792,2016-01-06,ne,10178
7793,2016-01-07,ne,10095
7794,2016-01-08,ne,10003
7795,2016-01-09,ne,9268
7796,2016-01-10,ne,8414
7797,2016-01-11,ne,9741
7798,2016-01-12,ne,10181
7799,2016-01-13,ne,10404
7800,2016-01-14,ne,10311
7801,2016-01-15,ne,10258
7802,2016-01-16,ne,9859
7803,2016-01-17,ne,9115
7804,2016-01-18,ne,9829
7805,2016-01-19,ne,9962
7806,2016-01-20,ne,10011
7807,2016-01-21,ne,9701
7808,2016-01-22,ne,9651
7809,2016-01-23,ne,9094
7810,2016-01-24,ne,8534
7811,2016-01-25,ne,9522
7812,2016-01-26,ne,9813
7813,2016-01-27,ne,9843
7814,2016-01-28,ne,9888
7815,2016-01-29,ne,9663
7816,2016-01-30,ne,8991
7817,2016-01-31,ne,8572
7818,2016-02-01,ne,9690
7819,2016-02-02,ne,9827
7820,2016-02-03,ne,9961
7821,2016-02-04,ne,10088
7822,2016-02-05,ne,10142
7823,2016-02-06,ne,9513
7824,2016-02-07,ne,8666
7825,2016-02-08,ne,8740
7826,2016-02-09,ne,8764
7827,2016-02-10,ne,9560
7828,2016-02-11,ne,10447
7829,2016-02-12,ne,10638
7830,2016-02-13,ne,10234
7831,2016-02-14,ne,9358
7832,2016-02-15,ne,10260
7833,2016-02-16,ne,10359
7834,2016-02-17,ne,10404
7835,2016-02-18,ne,10445
7836,2016-02-19,ne,10175
7837,2016-02-20,ne,9571
7838,2016-02-21,ne,9003
7839,2016-02-22,ne,10309
7840,2016-02-23,ne,10449
7841,2016-02-24,ne,10465
7842,2016-02-25,ne,10615
7843,2016-02-26,ne,10629
7844,2016-02-27,ne,10131
7845,2016-02-28,ne,9506
7846,2016-02-29,ne,10682
7847,2016-03-01,ne,10808
7848,2016-03-02,ne,10866
7849,2016-03-03,ne,10800
7850,2016-03-04,ne,10799
7851,2016-03-05,ne,10140
7852,2016-03-06,ne,9307
7853,2016-03-07,ne,10641
7854,2016-03-08,ne,10916
7855,2016-03-09,ne,10916
7856,2016-03-10,ne,10889
7857,2016-03-11,ne,10907
7858,2016-03-12,ne,10200
7859,2016-03-13,ne,9308
7860,2016-03-14,ne,10402
7861,2016-03-15,ne,10537
7862,2016-03-16,ne,10590
7863,2016-03-17,ne,10651
7864,2016-03-18,ne,10568
7865,2016-03-19,ne,10148
7866,2016-03-20,ne,9513
7867,2016-03-21,ne,10954
7868,2016-03-22,ne,11119
7869,2016-03-23,ne,11093
7870,2016-03-24,ne,10720
7871,2016-03-25,ne,9104
7872,2016-03-26,ne,9608
7873,2016-03-27,ne,9158
7874,2016-03-28,ne,10426
7875,2016-03-29,ne,10720
7876,2016-03-30,ne,10446
7877,2016-03-31,ne,10321
7878,2016-04-01,ne,10330
7879,2016-04-02,ne,9756
7880,2016-04-03,ne,9023
7881,2016-04-04,ne,10255
7882,2016-04-05,ne,10476
7883,2016-04-06,ne,10514
7884,2016-04-07,ne,10637
7885,2016-04-08,ne,10780
7886,2016-04-09,ne,10102
7887,2016-04-10,ne,9313
7888,2016-04-11,ne,10309
7889,2016-04-12,ne,10319
7890,2016-04-13,ne,10474
7891,2016-04-14,ne,10463
7892,2016-04-15,ne,10288
7893,2016-04-16,ne,9653
7894,2016-04-17,ne,8916
7895,2016-04-18,ne,9905
7896,2016-04-19,ne,10226
7897,2016-04-20,ne,10255
7898,2016-04-21,ne,9527
7899,2016-04-22,ne,10100
7900,2016-04-23,ne,9640
7901,2016-04-24,ne,9002
7902,2016-04-25,ne,10335
7903,2016-04-26,ne,10630
7904,2016-04-27,ne,10769
7905,2016-04-28,ne,10910
7906,2016-04-29,ne,10842
7907,2016-04-30,ne,10146
7908,2016-05-01,ne,9161
7909,2016-05-02,ne,10471
7910,2016-05-03,ne,10558
7911,2016-05-04,ne,10428
7912,2016-05-05,ne,10693
7913,2016-05-06,ne,10667
7914,2016-05-07,ne,9943
7915,2016-05-08,ne,9043
7916,2016-05-09,ne,10082
7917,2016-05-10,ne,10354
7918,2016-05-11,ne,10515
7919,2016-05-12,ne,10521
7920,2016-05-13,ne,10626
7921,2016-05-14,ne,9942
7922,2016-05-15,ne,9028
7923,2016-05-16,ne,10191
7924,2016-05-17,ne,10500
7925,2016-05-18,ne,10518
7926,2016-05-19,ne,10471
7927,2016-05-20,ne,10406
7928,2016-05-21,ne,9932
7929,2016-05-22,ne,9128
7930,2016-05-23,ne,10538
7931,2016-05-24,ne,10585
7932,2016-05-25,ne,10162
7933,2016-05-26,ne,9378
7934,2016-05-27,ne,9924
7935,2016-05-28,ne,9529
7936,2016-05-29,ne,9085
7937,2016-05-30,ne,10042
7938,2016-05-31,ne,10152
7939,2016-06-01,ne,10280
7940,2016-06-02,ne,10454
7941,2016-06-03,ne,10278
7942,2016-06-04,ne,9671
7943,2016-06-05,ne,9107
7944,2016-06-06,ne,10372
7945,2016-06-07,ne,10590
7946,2016-06-08,ne,10757
7947,2016-06-09,ne,10837
7948,2016-06-10,ne,10690
7949,2016-06-11,ne,10036
7950,2016-06-12,ne,9169
7951,2016-06-13,ne,10067
7952,2016-06-14,ne,10020
7953,2016-06-15,ne,10028
7954,2016-06-16,ne,10033
7955,2016-06-17,ne,10065
7956,2016-06-18,ne,9615
7957,2016-06-19,ne,8855
7958,2016-06-20,ne,9845
7959,2016-06-21,ne,10106
7960,2016-06-22,ne,10051
7961,2016-06-23,ne,9683
7962,2016-06-24,ne,8955
7963,2016-06-25,ne,8994
7964,2016-06-26,ne,8327
7965,2016-06-27,ne,9429
7966,2016-06-28,ne,9477
7967,2016-06-29,ne,9571
7968,2016-06-30,ne,9699
7969,2016-07-01,ne,9623
7970,2016-07-02,ne,9101
7971,2016-07-03,ne,8564
7972,2016-07-04,ne,9487
7973,2016-07-05,ne,9586
7974,2016-07-06,ne,9738
7975,2016-07-07,ne,9896
7976,2016-07-08,ne,10035
7977,2016-07-09,ne,9357
7978,2016-07-10,ne,8573
7979,2016-07-11,ne,9639
7980,2016-07-12,ne,9991
7981,2016-07-13,ne,10063
7982,2016-07-14,ne,10024
7983,2016-07-15,ne,10078
7984,2016-07-16,ne,9577
7985,2016-07-17,ne,8940
7986,2016-07-18,ne,10099
7987,2016-07-19,ne,10220
7988,2016-07-20,ne,10044
7989,2016-07-21,ne,10024
7990,2016-07-22,ne,9902
7991,2016-07-23,ne,9377
7992,2016-07-24,ne,8613
7993,2016-07-25,ne,9579
7994,2016-07-26,ne,9692
7995,2016-07-27,ne,9837
7996,2016-07-28,ne,9878
7997,2016-07-29,ne,9816
7998,2016-07-30,ne,9214
7999,2016-07-31,ne,8417
8000,2016-08-01,ne,9477
8001,2016-08-02,ne,9789
8002,2016-08-03,ne,9914
8003,2016-08-04,ne,9864
8004,2016-08-05,ne,9691
8005,2016-08-06,ne,9250
8006,2016-08-07,ne,8546
8007,2016-08-08,ne,9751
8008,2016-08-09,ne,9934
8009,2016-08-10,ne,10080
8010,2016-08-11,ne,10108
8011,2016-08-12,ne,9973
8012,2016-08-13,ne,9380
8013,2016-08-14,ne,8631
8014,2016-08-15,ne,9822
8015,2016-08-16,ne,10301
8016,2016-08-17,ne,10397
8017,2016-08-18,ne,10320
8018,2016-08-19,ne,10170
8019,2016-08-20,ne,9523
8020,2016-08-21,ne,8700
8021,2016-08-22,ne,10008
8022,2016-08-23,ne,10112
8023,2016-08-24,ne,9950
8024,2016-08-25,ne,9771
8025,2016-08-26,ne,9790
8026,2016-08-27,ne,9204
8027,2016-08-28,ne,8411
8028,2016-08-29,ne,9595
8029,2016-08-30,ne,9912
8030,2016-08-31,ne,9990
8031,2016-09-01,ne,9988
8032,2016-09-02,ne,9928
8033,2016-09-03,ne,9291
8034,2016-09-04,ne,8558
8035,2016-09-05,ne,9691
8036,2016-09-06,ne,9858
8037,2016-09-07,ne,9017
8038,2016-09-08,ne,9945
8039,2016-09-09,ne,10009
8040,2016-09-10,ne,9403
8041,2016-09-11,ne,8610
8042,2016-09-12,ne,9759
8043,2016-09-13,ne,10034
8044,2016-09-14,ne,10129
8045,2016-09-15,ne,10223
8046,2016-09-16,ne,10328
8047,2016-09-17,ne,9775
8048,2016-09-18,ne,8936
8049,2016-09-19,ne,10122
8050,2016-09-20,ne,10529
8051,2016-09-21,ne,10765
8052,2016-09-22,ne,10715
8053,2016-09-23,ne,10516
8054,2016-09-24,ne,9837
8055,2016-09-25,ne,9095
8056,2016-09-26,ne,10276
8057,2016-09-27,ne,10528
8058,2016-09-28,ne,10321
8059,2016-09-29,ne,10315
8060,2016-09-30,ne,10463
8061,2016-10-01,ne,9996
8062,2016-10-02,ne,8809
8063,2016-10-03,ne,10026
8064,2016-10-04,ne,10555
8065,2016-10-05,ne,10766
8066,2016-10-06,ne,10862
8067,2016-10-07,ne,10761
8068,2016-10-08,ne,10056
8069,2016-10-09,ne,9177
8070,2016-10-10,ne,10264
8071,2016-10-11,ne,10363
8072,2016-10-12,ne,9238
8073,2016-10-13,ne,10375
8074,2016-10-14,ne,10459
8075,2016-10-15,ne,9820
8076,2016-10-16,ne,9130
8077,2016-10-17,ne,10237
8078,2016-10-18,ne,10648
8079,2016-10-19,ne,10728
8080,2016-10-20,ne,10836
8081,2016-10-21,ne,10600
8082,2016-10-22,ne,9774
8083,2016-10-23,ne,9056
8084,2016-10-24,ne,10264
8085,2016-10-25,ne,10597
8086,2016-10-26,ne,10608
8087,2016-10-27,ne,10639
8088,2016-10-28,ne,10589
8089,2016-10-29,ne,10317
8090,2016-10-30,ne,9373
8091,2016-10-31,ne,10464
8092,2016-11-01,ne,10493
8093,2016-11-02,ne,9509
8094,2016-11-03,ne,10493
8095,2016-11-04,ne,10565
8096,2016-11-05,ne,9952
8097,2016-11-06,ne,9219
8098,2016-11-07,ne,10296
8099,2016-11-08,ne,10493
8100,2016-11-09,ne,10586
8101,2016-11-10,ne,10730
8102,2016-11-11,ne,10661
8103,2016-11-12,ne,10078
8104,2016-11-13,ne,9140
8105,2016-11-14,ne,10056
8106,2016-11-15,ne,9495
8107,2016-11-16,ne,10472
8108,2016-11-17,ne,10514
8109,2016-11-18,ne,10643
8110,2016-11-19,ne,10004
8111,2016-11-20,ne,9027
8112,2016-11-21,ne,10104
8113,2016-11-22,ne,10500
8114,2016-11-23,ne,10693
8115,2016-11-24,ne,10819
8116,2016-11-25,ne,10797
8117,2016-11-26,ne,10130
8118,2016-11-27,ne,9317
8119,2016-11-28,ne,10559
8120,2016-11-29,ne,10862
8121,2016-11-30,ne,10953
8122,2016-12-01,ne,10934
8123,2016-12-02,ne,10809
8124,2016-12-03,ne,10337
8125,2016-12-04,ne,9536
8126,2016-12-05,ne,10855
8127,2016-12-06,ne,11041
8128,2016-12-07,ne,11125
8129,2016-12-08,ne,10769
8130,2016-12-09,ne,10821
8131,2016-12-10,ne,10273
8132,2016-12-11,ne,9548
8133,2016-12-12,ne,10798
8134,2016-12-13,ne,10785
8135,2016-12-14,ne,10703
8136,2016-12-15,ne,10665
8137,2016-12-16,ne,10292
8138,2016-12-17,ne,9648
8139,2016-12-18,ne,8763
8140,2016-12-19,ne,9890
8141,2016-12-20,ne,10087
8142,2016-12-21,ne,10123
8143,2016-12-22,ne,10211
8144,2016-12-23,ne,10161
8145,2016-12-24,ne,9463
8146,2016-12-25,ne,8752
8147,2016-12-26,ne,10175
8148,2016-12-27,ne,10404
8149,2016-12-28,ne,10282
8150,2016-12-29,ne,10108
8151,2016-12-30,ne,9950
8152,2016-12-31,ne,9352
8153,2017-01-01,ne,8635
8154,2017-01-02,ne,10103
8155,2017-01-03,ne,10691
8156,2017-01-04,ne,10805
8157,2017-01-05,ne,10759
8158,2017-01-06,ne,10645
8159,2017-01-07,ne,10108
8160,2017-01-08,ne,9380
8161,2017-01-09,ne,10667
8162,2017-01-10,ne,10933
8163,2017-01-11,ne,10872
8164,2017-01-12,ne,10942
8165,2017-01-13,ne,10877
8166,2017-01-14,ne,10444
8167,2017-01-15,ne,9627
8168,2017-01-16,ne,10709
8169,2017-01-17,ne,10743
8170,2017-01-18,ne,10955
8171,2017-01-19,ne,10957
8172,2017-01-20,ne,10948
8173,2017-01-21,ne,10343
8174,2017-01-22,ne,9594
8175,2017-01-23,ne,10709
8176,2017-01-24,ne,10824
8177,2017-01-25,ne,10981
8178,2017-01-26,ne,10943
8179,2017-01-27,ne,10980
8180,2017-01-28,ne,10206
8181,2017-01-29,ne,9445
8182,2017-01-30,ne,10786
8183,2017-01-31,ne,10958
8184,2017-02-01,ne,11157
8185,2017-02-02,ne,11124
8186,2017-02-03,ne,11080
8187,2017-02-04,ne,10439
8188,2017-02-05,ne,9655
8189,2017-02-06,ne,11010
8190,2017-02-07,ne,11249
8191,2017-02-08,ne,11264
8192,2017-02-09,ne,11210
8193,2017-02-10,ne,10975
8194,2017-02-11,ne,10206
8195,2017-02-12,ne,9226
8196,2017-02-13,ne,10396
8197,2017-02-14,ne,10603
8198,2017-02-15,ne,10673
8199,2017-02-16,ne,10878
8200,2017-02-17,ne,11046
8201,2017-02-18,ne,10443
8202,2017-02-19,ne,9616
8203,2017-02-20,ne,10699
8204,2017-02-21,ne,10636
8205,2017-02-22,ne,10663
8206,2017-02-23,ne,10896
8207,2017-02-24,ne,10949
8208,2017-02-25,ne,10260
8209,2017-02-26,ne,9519
8210,2017-02-27,ne,9581
8211,2017-02-28,ne,9532
8212,2017-03-01,ne,10211
8213,2017-03-02,ne,10802
8214,2017-03-03,ne,10741
8215,2017-03-04,ne,10218
8216,2017-03-05,ne,9680
8217,2017-03-06,ne,10934
8218,2017-03-07,ne,11200
8219,2017-03-08,ne,11298
8220,2017-03-09,ne,11186
8221,2017-03-10,ne,11029
8222,2017-03-11,ne,10563
8223,2017-03-12,ne,9773
8224,2017-03-13,ne,10860
8225,2017-03-14,ne,11012
8226,2017-03-15,ne,11013
8227,2017-03-16,ne,11011
8228,2017-03-17,ne,10856
8229,2017-03-18,ne,10279
8230,2017-03-19,ne,9650
8231,2017-03-20,ne,10969
8232,2017-03-21,ne,11383
8233,2017-03-22,ne,11241
8234,2017-03-23,ne,11085
8235,2017-03-24,ne,10944
8236,2017-03-25,ne,10418
8237,2017-03-26,ne,9814
8238,2017-03-27,ne,11046
8239,2017-03-28,ne,11342
8240,2017-03-29,ne,11366
8241,2017-03-30,ne,11110
8242,2017-03-31,ne,10783
8243,2017-04-01,ne,10050
8244,2017-04-02,ne,9238
8245,2017-04-03,ne,10219
8246,2017-04-04,ne,10625
8247,2017-04-05,ne,10648
8248,2017-04-06,ne,10749
8249,2017-04-07,ne,10809
8250,2017-04-08,ne,10354
8251,2017-04-09,ne,9660
8252,2017-04-10,ne,10923
8253,2017-04-11,ne,11131
8254,2017-04-12,ne,11169
8255,2017-04-13,ne,10583
8256,2017-04-14,ne,8942
8257,2017-04-15,ne,9377
8258,2017-04-16,ne,9275
8259,2017-04-17,ne,10732
8260,2017-04-18,ne,11085
8261,2017-04-19,ne,11042
8262,2017-04-20,ne,10792
8263,2017-04-21,ne,9861
8264,2017-04-22,ne,10312
8265,2017-04-23,ne,9782
8266,2017-04-24,ne,10675
8267,2017-04-25,ne,10793
8268,2017-04-26,ne,10968
8269,2017-04-27,ne,11033
8270,2017-04-28,ne,10749
8271,2017-04-29,ne,10162
8272,2017-04-30,ne,9193
8273,2017-05-01,ne,8744
8274,2017-05-02,ne,10125
8275,2017-05-03,ne,10409
8276,2017-05-04,ne,10483
8277,2017-05-05,ne,10501
8278,2017-05-06,ne,9938
8279,2017-05-07,ne,9347
8280,2017-05-08,ne,10437
8281,2017-05-09,ne,10527
8282,2017-05-10,ne,10754
8283,2017-05-11,ne,10867
8284,2017-05-12,ne,10614
8285,2017-05-13,ne,10037
8286,2017-05-14,ne,9358
8287,2017-05-15,ne,10912
8288,2017-05-16,ne,11197
8289,2017-05-17,ne,11269
8290,2017-05-18,ne,10991
8291,2017-05-19,ne,10715
8292,2017-05-20,ne,9976
8293,2017-05-21,ne,9231
8294,2017-05-22,ne,10477
8295,2017-05-23,ne,10698
8296,2017-05-24,ne,10613
8297,2017-05-25,ne,10616
8298,2017-05-26,ne,10489
8299,2017-05-27,ne,9980
8300,2017-05-28,ne,9220
8301,2017-05-29,ne,9819
8302,2017-05-30,ne,9949
8303,2017-05-31,ne,10121
8304,2017-06-01,ne,10324
8305,2017-06-02,ne,10477
8306,2017-06-03,ne,9931
8307,2017-06-04,ne,8996
8308,2017-06-05,ne,9961
8309,2017-06-06,ne,10368
8310,2017-06-07,ne,10409
8311,2017-06-08,ne,10349
8312,2017-06-09,ne,10530
8313,2017-06-10,ne,9948
8314,2017-06-11,ne,9113
8315,2017-06-12,ne,10236
8316,2017-06-13,ne,10294
8317,2017-06-14,ne,10263
8318,2017-06-15,ne,9691
8319,2017-06-16,ne,10128
8320,2017-06-17,ne,9860
8321,2017-06-18,ne,9112
8322,2017-06-19,ne,10018
8323,2017-06-20,ne,10245
8324,2017-06-21,ne,10200
8325,2017-06-22,ne,10082
8326,2017-06-23,ne,9725
8327,2017-06-24,ne,8958
8328,2017-06-25,ne,8599
8329,2017-06-26,ne,9684
8330,2017-06-27,ne,9923
8331,2017-06-28,ne,9809
8332,2017-06-29,ne,9903
8333,2017-06-30,ne,9887
8334,2017-07-01,ne,9441
8335,2017-07-02,ne,8662
8336,2017-07-03,ne,9347
8337,2017-07-04,ne,9398
8338,2017-07-05,ne,9445
8339,2017-07-06,ne,9712
8340,2017-07-07,ne,9791
8341,2017-07-08,ne,9241
8342,2017-07-09,ne,8573
8343,2017-07-10,ne,9498
8344,2017-07-11,ne,9793
8345,2017-07-12,ne,9651
8346,2017-07-13,ne,9774
8347,2017-07-14,ne,9719
8348,2017-07-15,ne,9269
8349,2017-07-16,ne,8593
8350,2017-07-17,ne,9525
8351,2017-07-18,ne,9771
8352,2017-07-19,ne,9685
8353,2017-07-20,ne,9899
8354,2017-07-21,ne,9837
8355,2017-07-22,ne,9358
8356,2017-07-23,ne,8623
8357,2017-07-24,ne,9560
8358,2017-07-25,ne,9661
8359,2017-07-26,ne,9578
8360,2017-07-27,ne,9657
8361,2017-07-28,ne,9657
8362,2017-07-29,ne,9208
8363,2017-07-30,ne,8417
8364,2017-07-31,ne,9330
8365,2017-08-01,ne,9624
8366,2017-08-02,ne,9573
8367,2017-08-03,ne,9901
8368,2017-08-04,ne,10029
8369,2017-08-05,ne,9453
8370,2017-08-06,ne,8756
8371,2017-08-07,ne,9621
8372,2017-08-08,ne,9888
8373,2017-08-09,ne,10007
8374,2017-08-10,ne,10181
8375,2017-08-11,ne,10174
8376,2017-08-12,ne,9662
8377,2017-08-13,ne,8795
8378,2017-08-14,ne,9740
8379,2017-08-15,ne,9701
8380,2017-08-16,ne,9775
8381,2017-08-17,ne,10124
8382,2017-08-18,ne,10245
8383,2017-08-19,ne,9583
8384,2017-08-20,ne,8878
8385,2017-08-21,ne,10084
8386,2017-08-22,ne,10234
8387,2017-08-23,ne,9954
8388,2017-08-24,ne,10085
8389,2017-08-25,ne,10084
8390,2017-08-26,ne,9588
8391,2017-08-27,ne,8816
8392,2017-08-28,ne,9872
8393,2017-08-29,ne,10125
8394,2017-08-30,ne,10059
8395,2017-08-31,ne,10327
8396,2017-09-01,ne,10254
8397,2017-09-02,ne,9703
8398,2017-09-03,ne,8922
8399,2017-09-04,ne,9815
8400,2017-09-05,ne,10074
8401,2017-09-06,ne,10043
8402,2017-09-07,ne,9289
8403,2017-09-08,ne,9833
8404,2017-09-09,ne,9420
8405,2017-09-10,ne,8827
8406,2017-09-11,ne,9858
8407,2017-09-12,ne,10057
8408,2017-09-13,ne,9919
8409,2017-09-14,ne,9975
8410,2017-09-15,ne,9830
8411,2017-09-16,ne,9339
8412,2017-09-17,ne,8677
8413,2017-09-18,ne,9751
8414,2017-09-19,ne,9846
8415,2017-09-20,ne,9799
8416,2017-09-21,ne,9944
8417,2017-09-22,ne,9870
8418,2017-09-23,ne,9332
8419,2017-09-24,ne,8623
8420,2017-09-25,ne,9680
8421,2017-09-26,ne,10067
8422,2017-09-27,ne,10081
8423,2017-09-28,ne,10241
8424,2017-09-29,ne,10296
8425,2017-09-30,ne,9691
8426,2017-10-01,ne,9036
8427,2017-10-02,ne,10316
8428,2017-10-03,ne,10674
8429,2017-10-04,ne,10516
8430,2017-10-05,ne,10481
8431,2017-10-06,ne,10359
8432,2017-10-07,ne,9930
8433,2017-10-08,ne,9154
8434,2017-10-09,ne,10236
8435,2017-10-10,ne,10480
8436,2017-10-11,ne,10403
8437,2017-10-12,ne,9604
8438,2017-10-13,ne,10292
8439,2017-10-14,ne,10029
8440,2017-10-15,ne,9367
8441,2017-10-16,ne,10434
8442,2017-10-17,ne,10577
