,temperatura_minima,temperatura_maxima,precipitacao_total_hr,umidade_rel_max,umidade_rel_min
,mean,mean,sum,mean,mean
diahora,,,,,
2013-01-29,25.52231614539312,26.339898562975495,961.2000000000005,86.95097210481826,83.04226542688082
2013-01-30,25.647916666666717,26.56591666666663,313.7999999999997,85.7775,81.26916666666666
2013-01-31,25.908101472995092,26.89697217675939,445.99999999999966,85.02127659574468,80.10065466448445
2013-02-01,25.81409395973154,26.814932885906007,336.7999999999998,84.86912751677852,79.79278523489933
2013-02-02,25.1920265780731,26.05772425249174,620.3999999999997,86.77076411960132,82.28820598006645
2013-02-03,25.547499999999992,26.56700000000004,192.99999999999983,84.79833333333333,79.72583333333333
2013-02-04,25.951445086705185,27.023781998348458,296.39999999999964,83.79521056977704,78.39058629232039
2013-02-05,25.454190398698092,26.45484133441817,744.6000000000003,85.94385679414158,81.15052888527258
2013-02-06,25.051025430680898,25.947087776866297,842.0000000000001,87.42657916324856,83.17719442165709
2013-02-07,24.69642560266002,25.587198669991686,589.3999999999995,87.47049044056526,83.3050706566916
2013-02-08,24.81073492981008,25.751857968620975,603.3999999999995,85.98100743187449,81.4467382328654
2013-02-09,25.015441783649866,26.005780346820828,432.3999999999997,85.90421139554087,81.2188274153592
2013-02-10,25.00649137222677,25.978882497945772,574.0000000000001,86.25801150369762,81.8266228430567
2013-02-11,24.700164068908943,25.65504511894993,534.3999999999996,86.66119770303527,82.1870385561936
2013-02-12,24.815281276238455,25.82468513853905,575.8,86.10495382031905,81.50965575146935
2013-02-13,24.69548872180452,25.699916457811206,639.7999999999995,85.46950710108605,80.76691729323308
2013-02-14,25.060215053763418,26.108933002481407,267.99999999999983,83.616211745244,78.51199338296112
2013-02-15,25.324424342105292,26.469078947368445,513.8000000000001,84.33881578947368,78.97286184210526
2013-02-16,24.839130434782586,25.890812141099275,482.39999999999964,85.82690730106644,80.82362592288762
2013-02-17,24.93297609233308,26.02720527617478,287.59999999999997,85.66859027205277,80.57543281121187
2013-02-18,25.155901639344275,26.3009836065574,225.19999999999993,84.49918032786886,79.01639344262296
2013-02-19,25.03246329526916,26.12928221859705,491.7999999999997,86.22185970636215,80.88988580750407
2013-02-20,25.33193760262724,26.402791461412164,381.3999999999994,84.70197044334975,79.56403940886699
2013-02-21,25.593174342105225,26.64506578947368,487.99999999999955,83.9095394736842,78.75082236842105
2013-02-22,25.676065573770497,26.752868852459006,349.5999999999995,83.94262295081967,78.76475409836065
2013-02-23,25.702047502047517,26.75700245700248,343.4,84.38574938574939,79.2088452088452
2013-02-24,25.27034313725491,26.295751633986928,309.9999999999998,85.61764705882354,80.60539215686275
2013-02-25,25.121965317919084,26.129810074318748,336.00000000000006,85.37324525185797,80.39471511147812
2013-02-26,25.574434199497073,26.647694886839943,303.7999999999998,84.29253981559094,79.08801341156747
2013-02-27,25.83344566133107,26.966470092670587,181.39999999999992,84.47514743049705,79.10530749789385
2013-02-28,25.472650296359014,26.57519051651146,409.3999999999996,85.0381033022862,79.91024555461473
2013-03-01,25.593910806174968,26.709005145797622,278.4,85.01029159519726,79.63722126929675
2013-03-02,25.566268146883026,26.640392826643872,499.19999999999976,85.2134927412468,80.20751494449189
2013-03-03,25.561068044788975,26.612919896640825,636.0,84.85099052540913,79.95607235142118
2013-03-04,25.766581196581207,26.799059829059836,485.39999999999975,84.28376068376069,79.41282051282052
2013-03-05,25.882397959183695,26.98792517006805,281.1999999999998,83.83163265306122,78.72363945578232
2013-03-06,25.48251082251082,26.526493506493512,725.4000000000002,86.06666666666666,81.12380952380953
2013-03-07,24.914224872231664,25.80638841567294,659.0,87.45655877342419,83.16013628620102
2013-03-08,25.345072836332474,26.320994001713796,291.39999999999975,85.93401885175665,81.32562125107113
2013-03-09,26.176129582267656,27.323017902813284,139.99999999999997,83.80647911338448,78.40323955669224
2013-03-10,26.671306575576434,27.913151152860806,155.4,82.04099060631938,76.23484201537148
2013-03-11,26.560754070265606,27.787146529562985,135.19999999999996,82.63753213367609,76.9725792630677
2013-03-12,26.59810671256454,27.786660929431992,105.80000000000004,82.6592082616179,77.09466437177281
2013-03-13,26.382327586206877,27.498362068965534,281.7999999999998,84.55086206896551,79.3198275862069
2013-03-14,25.977739130434795,27.044608695652137,407.79999999999967,85.32521739130435,80.42260869565217
2013-03-15,25.98395168248487,27.04866264020709,365.5999999999998,85.786022433132,80.77480586712683
2013-03-16,25.794067067927784,26.81040412725709,392.39999999999964,85.78675838349098,80.89423903697335
2013-03-17,25.53922413793102,26.499827586206873,749.8000000000003,86.84051724137932,82.31551724137931
2013-03-18,25.287016337059338,26.19604471195185,737.7999999999997,87.41788478073947,83.10576096302665
2013-03-19,24.52742073693231,25.296229648671794,1016.6000000000006,89.82005141388174,86.51242502142244
2013-03-20,24.79532215357459,25.58949691085613,608.2000000000003,87.72992056487202,83.94263018534863
2013-03-21,25.752076124567463,26.706401384083055,224.20000000000002,84.86937716262976,80.02162629757785
2013-03-22,25.80052585451358,26.778439964943058,253.79999999999995,84.89132340052585,79.98334794040315
2013-03-23,25.219160104986873,26.1552055993001,540.6000000000001,86.92213473315836,82.55293088363955
2013-03-24,24.807853403141312,25.661605584642274,593.5999999999996,87.37260034904014,83.42059336823735
2013-03-25,24.922427440633246,25.80545294635005,361.79999999999956,86.75813544415128,82.55408970976254
2013-03-26,25.9196269982238,27.040586145648295,208.60000000000002,83.51953818827708,78.18827708703375
2013-03-27,25.792928377153245,26.85385312783318,401.99999999999955,85.12058023572077,80.02901178603808
2013-03-28,25.77118834080716,26.879708520179356,304.79999999999995,85.67152466367713,80.49439461883408
2013-03-29,25.5359137055838,26.677918781725925,443.1999999999997,85.91624365482234,80.61167512690355
2013-03-30,24.84789103690686,25.70114235500878,989.2000000000008,87.84182776801406,83.86906854130052
2013-03-31,25.51491615180934,26.57502206531336,248.99999999999977,85.66813768755516,80.62312444836716
2013-04-01,25.92151321786689,27.065360072926175,297.59999999999974,83.71923427529626,78.2926162260711
2013-04-02,26.24852941176469,27.4287683823529,198.0,82.60753676470588,77.01838235294117
2013-04-03,26.04377289377287,27.206501831501853,299.39999999999986,82.93681318681318,77.47161172161172
2013-04-04,26.122284122562668,27.21996285979572,185.6,83.6740947075209,78.19591457753017
2013-04-05,26.005700934579433,27.10822429906541,219.1999999999999,83.80934579439253,78.47570093457944
2013-04-06,25.78236966824645,26.89981042654026,398.8,85.32417061611375,80.10710900473934
2013-04-07,25.914640883977885,27.003222836095738,358.3999999999997,84.79650092081032,79.72651933701657
2013-04-08,26.198778195488714,27.31842105263162,275.4,84.73966165413533,79.35526315789474
2013-04-09,25.810957642725576,26.8718232044199,523.7999999999997,86.48342541436465,81.548802946593
2013-04-10,25.475555555555566,26.5091666666667,480.5999999999995,87.29814814814814,82.51388888888889
2013-04-11,25.413707451701907,26.493468261269534,490.59999999999997,86.23183072677092,81.37994480220792
2013-04-12,26.274999999999974,27.390842490842516,122.40000000000003,82.75732600732601,77.4423076923077
2013-04-13,26.637385740402202,27.85274223034737,183.40000000000003,82.0255941499086,76.21572212065813
2013-04-14,26.64323062558353,27.799439775910376,105.40000000000003,82.44444444444444,76.88141923436041
2013-04-15,26.540242763772174,27.67637721755366,161.39999999999998,83.53221288515407,78.19327731092437
2013-04-16,25.732212885154055,26.770494864612548,568.8000000000001,86.09897292250234,81.21475256769375
2013-04-17,25.26070745697896,26.261854684512407,567.3999999999997,86.76481835564053,82.01625239005736
2013-04-18,24.879316888045544,25.8759962049336,497.7999999999996,87.8168880455408,83.0977229601518
2013-04-19,24.98480531813863,25.969990503323842,479.5999999999994,87.40075973409307,82.68945868945869
2013-04-20,25.111037735849102,26.054056603773606,521.1999999999999,87.6,83.16981132075472
2013-04-21,24.795256166982906,25.695445920303573,759.8000000000001,88.44022770398482,84.27609108159393
2013-04-22,24.728749999999994,25.58865384615382,649.5999999999999,87.88557692307693,83.79903846153846
2013-04-23,24.964678030303,25.96107954545454,359.3999999999995,85.71401515151516,80.9280303030303
2013-04-24,25.422714420358147,26.520546654099917,323.5999999999999,84.22997172478793,79.10367577756833
2013-04-25,25.732336448598144,26.762710280373852,263.4,83.6196261682243,78.57757009345795
2013-04-26,25.434389561975745,26.3848089468779,379.7999999999997,85.57688723205965,81.12022367194781
2013-04-27,25.746666666666655,26.77605633802819,141.00000000000009,84.35962441314554,79.40845070422536
2013-04-28,25.634014869888503,26.688011152416383,222.99999999999991,85.34107806691449,80.45260223048327
2013-04-29,25.533804143126208,26.583427495291897,282.39999999999975,84.48870056497175,79.57250470809792
2013-04-30,25.66180094786728,26.785876777251193,285.59999999999974,83.5696682464455,78.26540284360189
2013-05-01,25.504347826086974,26.623818525519884,312.59999999999997,84.11058601134215,79.01134215500946
2013-05-02,25.438483412322302,26.501327014217996,383.9999999999995,84.62938388625592,79.7260663507109
2013-05-03,25.804467680608393,26.979372623574132,167.79999999999998,83.287072243346,77.81083650190114
2013-05-04,25.819308357348685,26.93054755043224,272.79999999999984,83.80883765609991,78.70028818443804
2013-05-05,26.03263157894737,27.181531100478495,186.00000000000003,82.7866028708134,77.54545454545455
2013-05-06,25.999131274131248,27.089189189189174,216.19999999999987,82.64092664092664,77.45173745173746
2013-05-07,25.837293086660154,26.930866601752662,388.7999999999997,83.67185978578384,78.34664070107108
2013-05-08,25.32799227799226,26.325965250965243,601.8000000000001,85.76930501930502,81.1891891891892
2013-05-09,25.222930542340634,26.258325404376794,380.39999999999975,87.0371075166508,82.14938154138915
2013-05-10,24.77674632352939,25.758455882352926,598.1999999999996,88.27297794117646,83.81985294117646
2013-05-11,25.098044692737425,26.084729981378004,286.3999999999997,85.74022346368714,81.24674115456239
2013-05-12,25.786574074074075,26.88111111111114,208.4,83.01666666666667,78.09814814814816
2013-05-13,25.658626919602515,26.737308039747038,336.9999999999997,83.5356820234869,78.67118337850046
2013-05-14,25.8961467889908,26.97403669724768,107.60000000000004,82.01743119266055,77.04495412844037
2013-05-15,26.064337568058054,27.18784029038116,140.8000000000001,81.06533575317604,75.7994555353902
2013-05-16,26.22595348837211,27.37330232558139,294.99999999999994,80.18232558139535,74.92186046511628
2013-05-17,26.06859504132229,27.199540863177248,219.59999999999997,80.26905417814508,75.03673094582186
2013-05-18,26.04317343173434,27.21153136531364,86.40000000000002,80.99630996309963,75.59778597785977
2013-05-19,25.85133640552992,27.02101382488478,180.39999999999998,81.52073732718894,76.17695852534563
2013-05-20,25.744516129032256,26.966635944700425,133.19999999999996,81.11612903225806,75.58801843317973
2013-05-21,25.73833333333337,26.985277777777778,203.39999999999995,81.54814814814814,75.98333333333333
2013-05-22,25.602411873840442,26.751484230055684,352.7999999999996,82.89053803339517,77.59369202226345
2013-05-23,25.517254174396975,26.588497217068603,312.19999999999993,83.77643784786642,78.7847866419295
2013-05-24,25.354907407407396,26.40861111111108,432.7999999999998,84.69722222222222,79.9287037037037
2013-05-25,25.140838650865977,26.213309024612602,241.99999999999986,84.39653600729261,79.40382862351869
2013-05-26,25.00812274368231,26.130866425992785,240.79999999999998,85.47472924187726,80.39079422382672
2013-05-27,25.102676181980392,26.143354148082054,237.79999999999987,85.14005352363961,80.25156110615522
2013-05-28,25.392549371633777,26.592639138240553,138.00000000000003,82.78456014362656,77.34380610412926
2013-05-29,25.79955035971226,27.02086330935258,85.40000000000003,81.2841726618705,75.84532374100719
2013-05-30,26.113274336283215,27.347433628318548,110.20000000000003,80.56371681415929,74.99380530973451
2013-05-31,26.092095914742472,27.228774422735377,173.00000000000003,79.96891651865009,74.74067495559503
2013-06-01,26.39382129277566,27.5894486692015,41.20000000000001,79.36026615969581,73.79277566539923
2013-06-02,26.00152963671131,27.252390057361378,122.00000000000006,80.22657743785851,74.47801147227534
2013-06-03,25.631393129770977,26.85677480916027,72.20000000000002,81.3206106870229,75.63454198473282
2013-06-04,25.489302769818494,26.71480420248328,88.40000000000005,81.74785100286533,76.14995224450811
2013-06-05,25.534348239771624,26.78030447193152,208.99999999999986,82.25309229305424,76.49857278782112
2013-06-06,25.261531100478493,26.44832535885169,196.7999999999999,83.25167464114833,77.84593301435407
2013-06-07,25.067172675521817,26.156261859582525,198.9999999999999,83.51518026565465,78.47438330170777
2013-06-08,25.235436893203868,26.341941747572804,171.99999999999991,82.5883495145631,77.39417475728155
2013-06-09,25.414945919370684,26.548475909537885,234.59999999999988,79.98525073746313,74.89970501474926
2013-06-10,25.50520117762511,26.715603532875352,170.59999999999997,78.52894995093229,73.05004906771345
2013-06-11,25.40417515274949,26.608553971486774,149.80000000000004,78.75763747454175,73.36252545824847
2013-06-12,25.48473282442752,26.726063249727368,98.60000000000001,78.90839694656489,73.3380588876772
2013-06-13,25.546659482758596,26.770366379310328,131.0,79.18426724137932,73.75754310344827
2013-06-14,25.576623376623417,26.81991341991345,173.00000000000003,79.72294372294373,74.12121212121212
2013-06-15,25.575188781014027,26.82642934196334,81.2,79.99244875943906,74.24595469255664
2013-06-16,25.975892857142814,27.25119047619051,87.79999999999998,78.6686507936508,73.06547619047619
2013-06-17,26.00779727095516,27.257894736842143,88.60000000000001,78.70175438596492,73.23196881091619
2013-06-18,25.899015748031466,27.143307086614154,98.80000000000003,78.85531496062993,73.26279527559055
2013-06-19,25.78958742632613,27.06335952848727,76.80000000000004,78.34872298624754,72.84282907662083
2013-06-20,25.80817916260954,27.138851022395315,94.40000000000002,78.4761441090555,72.62414800389485
2013-06-21,25.967675781249987,27.270605468749963,103.39999999999999,78.587890625,72.9521484375
2013-06-22,25.945393474088284,27.25489443378118,107.60000000000001,78.49424184261036,72.63051823416507
2013-06-23,26.16,27.420956937799033,48.199999999999996,77.45645933014355,71.83923444976077
2013-06-24,26.183843212237143,27.469598470363305,63.40000000000001,77.02963671128107,71.47227533460803
2013-06-25,25.468111455108364,26.706088751289997,75.80000000000001,77.9360165118679,72.35500515995872
2013-06-26,25.71459715639808,26.981327014218007,26.999999999999993,76.0265402843602,70.19241706161138
2013-06-27,26.133714285714277,27.447809523809525,48.6,75.17238095238095,69.28
2013-06-28,26.027840909090905,27.33162878787878,17.4,75.98106060606061,70.44412878787878
2013-06-29,25.851455399061013,27.126854460093845,249.99999999999997,77.89201877934272,72.08169014084507
2013-06-30,25.34676663542641,26.628022492970974,273.19999999999993,79.6269915651359,74.03561387066541
2013-07-01,25.3364249578415,26.662225969645853,190.0,78.81365935919055,73.02529510961214
2013-07-02,24.87516891891888,26.150591216216224,378.9999999999997,79.44003378378379,73.95945945945945
2013-07-03,24.678293918918914,25.919763513513516,262.4,79.45692567567568,74.06756756756756
2013-07-04,24.83198312236287,26.01654008438818,345.4,78.71983122362869,73.63037974683544
2013-07-05,25.33113367174279,26.531556683587166,102.00000000000001,75.70896785109983,70.45262267343486
2013-07-06,25.113947590870684,26.367032967032966,105.20000000000002,76.4057480980558,70.94336432797971
2013-07-07,25.089424703891716,26.38510998307955,49.4,75.8570219966159,70.34517766497461
2013-07-08,25.36858108108108,26.707685810810826,80.20000000000003,74.5945945945946,68.90118243243244
2013-07-09,25.458037225042293,26.783756345177657,112.8,75.56514382402707,69.76903553299492
2013-07-10,25.41141630901289,26.718969957081583,153.0,75.28412017167382,69.58283261802575
2013-07-11,24.82370872142255,26.163420829805265,251.20000000000002,75.78408128704487,70.18204911092295
2013-07-12,25.065765004226567,26.354775993237553,86.80000000000005,73.4167371090448,67.80473372781066
2013-07-13,25.214745762711836,26.4849152542373,43.400000000000006,73.74152542372882,68.13474576271186
2013-07-14,25.296202531645573,26.557299578059094,104.00000000000003,76.02278481012658,70.38396624472574
2013-07-15,25.646069315300064,26.96863905325444,97.20000000000002,76.24006762468301,70.45308537616229
2013-07-16,25.704987320371913,27.041335587489417,158.99999999999994,76.11580726965343,70.45139475908707
2013-07-17,25.56471088435374,26.856292517006782,64.8,75.12755102040816,69.59098639455782
2013-07-18,25.869316239316213,27.18444444444441,21.0,72.54871794871795,66.92222222222222
2013-07-19,25.863272410791986,27.286335944299427,66.20000000000002,72.81462140992167,66.80069625761531
2013-07-20,25.66652323580035,27.06462994836491,107.2,74.44750430292599,68.53786574870912
2013-07-21,25.85198983911936,27.14707874682468,107.20000000000005,75.50550381033023,69.85012701100761
2013-07-22,25.826368997472624,27.224684077506314,138.20000000000002,75.5290648694187,69.60909856781802
2013-07-23,25.386857624262824,26.75636057287281,314.9999999999999,76.80286436394272,71.03032855939342
2013-07-24,24.4053646269908,25.644006705783756,140.60000000000002,77.45683151718357,72.27745180217939
2013-07-25,24.462028499580917,25.66454316848283,125.00000000000004,75.18440905280805,69.9639564124057
2013-07-26,24.86574074074073,26.116750841750832,113.60000000000004,74.03198653198653,68.37542087542087
2013-07-27,25.058626609442076,26.385150214592283,170.40000000000003,74.76909871244635,68.91416309012875
2013-07-28,25.266295979469618,26.614029084687772,180.40000000000006,76.437125748503,70.66809238665526
2013-07-29,25.311900684931484,26.683561643835635,185.39999999999995,76.66780821917808,70.79708904109589
2013-07-30,25.51578498293515,26.9235494880546,115.00000000000006,74.91638225255973,68.99914675767918
2013-07-31,25.706746370623375,27.095217762596103,62.800000000000026,72.4526046114432,66.63877028181042
2013-08-01,25.83776641091217,27.23716965046887,44.39999999999999,70.85592497868713,64.96419437340154
2013-08-02,25.85409974640748,27.30836855452244,60.800000000000004,70.54015215553677,64.54860524091293
2013-08-03,25.915121136173763,27.3869674185464,27.4,69.68170426065163,63.36173767752715
2013-08-04,25.926377295492507,27.469866444073467,54.2,69.73706176961603,63.24123539232053
2013-08-05,26.178380634390646,27.675626043405664,90.00000000000001,69.44908180300501,63.09348914858097
2013-08-06,25.950418060200654,27.411120401337822,169.40000000000003,70.65468227424749,64.51923076923077
2013-08-07,25.78907422852378,27.21092577147621,97.00000000000001,72.59716430358633,66.6346955796497
2013-08-08,25.829372384937216,27.227615062761526,60.6,73.24016736401674,67.36234309623431
2013-08-09,26.127219430485756,27.499497487437193,54.39999999999999,70.9070351758794,65.17755443886097
2013-08-10,25.92573099415205,27.312280701754382,105.60000000000002,70.59816207184629,64.87886382623225
2013-08-11,25.56641852770887,26.942514474772562,176.79999999999998,71.82712985938792,66.2398676592225
2013-08-12,25.903145695364216,27.268211920529776,86.2,73.08112582781457,67.37748344370861
2013-08-13,26.448129675810485,27.80182876142973,68.19999999999999,73.07315045719035,67.30091438071489
2013-08-14,26.365413533834587,27.783959899749355,165.8,73.14786967418546,67.3375104427736
2013-08-15,25.696073517126102,26.994653299916433,186.60000000000002,72.0108604845447,66.64661654135338
2013-08-16,25.76928213689484,27.055759599332237,83.40000000000003,70.79048414023373,65.37896494156928
2013-08-17,25.924313072439592,27.247710241465473,265.2,72.6669442131557,67.16652789342214
2013-08-18,25.83085904920769,27.079232693911564,221.79999999999993,73.0,67.81651376146789
2013-08-19,25.942272347535482,27.223976608187165,51.19999999999999,72.07936507936508,66.55388471177945
2013-08-20,25.96719532554258,27.31227045075131,60.0,71.07429048414023,65.41068447412354
2013-08-21,26.03767752715123,27.484210526315824,103.60000000000002,70.93567251461988,64.71929824561404
2013-08-22,26.105267558528453,27.53001672240803,46.60000000000001,72.28595317725753,65.99665551839465
2013-08-23,26.46214405360135,27.83685092127302,57.2,71.09547738693468,65.08877721943048
2013-08-24,26.636060100166944,27.97888146911519,59.400000000000006,70.13105175292154,64.2212020033389
2013-08-25,26.52351464435147,27.869623430962342,54.800000000000004,70.34728033472804,64.66694560669455
2013-08-26,26.24644067796609,27.645169491525422,59.4,70.5542372881356,64.72627118644068
2013-08-27,25.950421585160218,27.343086003372655,155.20000000000002,69.964586846543,64.11635750421586
2013-08-28,26.25166240409205,27.56197783461213,94.00000000000001,67.78772378516624,62.07928388746803
2013-08-29,25.744416027280458,27.036061381074163,267.3999999999999,72.21057118499574,66.14236999147485
2013-08-30,25.862564102564107,27.19333333333331,152.40000000000006,73.54358974358975,67.7991452991453
2013-08-31,26.074658703071655,27.44667235494883,101.0,72.33447098976109,66.330204778157
2013-09-01,26.248037542662118,27.639249146757624,76.2,71.6160409556314,65.64163822525597
2013-09-02,26.21055408970977,27.561829375549685,72.0,72.75197889182058,66.60598065083553
2013-09-03,25.840721196130165,27.119349164467906,189.99999999999997,75.02110817941953,69.2269129287599
2013-09-04,26.457079646017707,27.733628318584064,79.60000000000002,73.78141592920353,68.08761061946903
2013-09-05,26.880156657963457,28.1509138381201,122.20000000000003,72.30722367275892,66.74238468233246
2013-09-06,26.260560911481164,27.451533742331254,163.39999999999998,75.24364592462751,69.6319018404908
2013-09-07,25.792667844522942,27.03542402826856,139.60000000000002,75.81183745583039,70.33303886925795
2013-09-08,25.957890148212723,27.242632955536184,278.9999999999998,74.92938099389713,69.41325196163906
2013-09-09,25.953752181500896,27.10732984293195,256.7999999999997,74.43804537521815,69.35165794066317
2013-09-10,26.07500000000001,27.385512367491174,81.6,72.92844522968198,67.28180212014134
2013-09-11,26.20836330935252,27.55332733812951,85.00000000000001,71.76618705035972,66.10431654676259
2013-09-12,25.881322609472754,27.241108132260916,233.79999999999998,72.64432529043789,66.92493297587131
2013-09-13,26.2914285714286,27.549285714285745,64.40000000000002,70.4875,65.0
2013-09-14,26.933839285714303,28.292321428571444,32.0,68.63660714285714,62.879464285714285
2013-09-15,27.353488372093057,28.726833631484837,25.8,67.91949910554561,62.22271914132379
2013-09-16,27.620267857142867,28.988660714285686,17.8,69.17857142857143,63.45892857142857
2013-09-17,27.78205357142858,29.086696428571422,15.4,69.72857142857143,64.11875
2013-09-18,26.76913470115965,27.94522747546828,121.00000000000001,73.12399643175736,67.32738626226583
2013-09-19,26.999734278122215,28.268910540301107,40.79999999999999,71.62976085031,66.23029229406555
2013-09-20,27.139213973799123,28.490131004366802,43.60000000000001,70.1764192139738,64.31615720524017
2013-09-21,26.637643932683805,27.955978742249812,239.0,71.68644818423384,65.95571302037202
2013-09-22,27.242592592592587,28.67442680776014,51.4,69.38359788359789,63.28130511463845
2013-09-23,27.594060283687966,29.01843971631208,22.8,67.31382978723404,61.551418439716315
2013-09-24,27.524801412180064,28.91985878199468,37.6,67.4766107678729,61.57546337157988
2013-09-25,26.673033707865184,28.016594641313727,164.80000000000004,71.18323249783924,65.31547104580812
2013-09-26,26.868870292887067,28.273138075313803,88.20000000000002,72.43933054393305,66.10209205020921
2013-09-27,26.709758131776507,28.014929107589683,117.40000000000002,74.43035863219349,68.30525437864887
2013-09-28,26.495898277276446,27.78482362592292,166.4,76.55209187858901,70.67596390484003
2013-09-29,27.222949461474716,28.606213753106868,79.0,73.91714995857498,67.69842584921292
2013-09-30,26.980269814502545,28.3348229342327,275.2,72.66188870151771,66.6247892074199
2013-10-01,27.04977210574298,28.377119416590713,50.0,72.12397447584321,66.15405651777576
2013-10-02,27.083985441310276,28.409372156505906,110.20000000000005,71.48862602365787,65.60600545950865
2013-10-03,27.433363719234276,28.76654512306287,45.599999999999994,68.88331814038287,63.16226071103008
2013-10-04,27.52089416058395,28.870620437956187,31.4,68.54379562043796,62.34397810218978
2013-10-05,27.02632541133458,28.370201096892163,98.40000000000002,71.35009140767825,64.93967093235831
2013-10-06,26.74831358249771,28.070009115770286,64.00000000000003,72.47675478577939,66.53965360072927
2013-10-07,26.123809523809545,27.418864468864438,290.0,76.6996336996337,70.68131868131869
2013-10-08,26.147636363636366,27.346545454545456,179.00000000000006,77.42090909090909,71.58363636363636
2013-10-09,26.24619565217389,27.503079710144934,255.19999999999987,76.31702898550725,70.36865942028986
2013-10-10,26.45313921747041,27.653321201091938,152.20000000000002,74.03912647861692,68.37852593266607
2013-10-11,26.896709323583135,28.20338208409506,60.00000000000001,72.5164533820841,66.25594149908592
2013-10-12,27.003281677301732,28.313126709206898,112.0,70.82953509571558,65.12123974475843
2013-10-13,27.347406733393957,28.625386715195628,33.0,69.32666060054595,63.65787079162875
2013-10-14,27.406016408386503,28.706198723792156,121.60000000000005,68.59981768459434,63.01093892433911
2013-10-15,27.444393382352946,28.73805147058825,79.6,69.27941176470588,63.51930147058823
2013-10-16,27.363843351548276,28.64389799635698,92.40000000000002,70.1183970856102,64.23861566484517
2013-10-17,26.520655141037278,27.706915377616017,153.39999999999998,74.71519563239309,68.88535031847134
2013-10-18,26.005929919137472,27.14276729559751,273.4,78.11230907457322,72.59478885893981
2013-10-19,26.006329113924043,27.15922242314643,296.6,78.59222423146474,72.82640144665461
2013-10-20,25.75104640582351,26.894813466788,296.99999999999966,78.97816196542311,73.14012738853503
2013-10-21,26.48592321755028,27.71956124314444,101.40000000000002,75.13162705667276,69.05484460694699
2013-10-22,26.959926470588226,28.223805147058822,134.39999999999998,73.41452205882354,67.140625
2013-10-23,26.633364140480616,27.890388170055488,154.00000000000003,74.49260628465804,68.5554528650647
2013-10-24,26.758617511520743,28.07926267281104,75.4,73.85806451612903,67.71797235023041
2013-10-25,27.12247292418775,28.440342960288813,70.60000000000001,73.19675090252707,67.2202166064982
2013-10-26,27.1481312670921,28.438559708295386,24.99999999999999,73.53965360072927,67.52415679124886
2013-10-27,26.77900452488692,28.058823529411786,141.40000000000003,76.3683257918552,70.21719457013575
2013-10-28,26.219729729729725,27.39648648648653,118.80000000000001,77.40810810810811,71.67657657657658
2013-10-29,26.26494096276107,27.487556766575832,230.40000000000003,78.3605812897366,72.07356948228883
2013-10-30,25.88012589928057,27.008093525179863,305.19999999999993,80.32464028776978,74.69424460431655
2013-10-31,25.829215509467986,26.929035166816938,336.9999999999999,79.8629395852119,74.55275022542831
2013-11-01,25.744833625218877,26.80218914185643,268.9999999999999,78.74343257443083,73.47197898423818
2013-11-02,26.325216637781594,27.4530329289428,107.00000000000003,76.657712305026,70.79289428076257
