,dia,variable,value
10974,2015-07-26,n,4589
10975,2015-07-27,n,5096
10976,2015-07-28,n,5187
10977,2015-07-29,n,5283
10978,2015-07-30,n,5232
10979,2015-07-31,n,5188
10980,2015-08-01,n,4847
10981,2015-08-02,n,4587
10982,2015-08-03,n,5121
10983,2015-08-04,n,5275
10984,2015-08-05,n,5352
10985,2015-08-06,n,5410
10986,2015-08-07,n,5410
10987,2015-08-08,n,5138
10988,2015-08-09,n,4788
10989,2015-08-10,n,5290
10990,2015-08-11,n,5377
10991,2015-08-12,n,5324
10992,2015-08-13,n,5260
10993,2015-08-14,n,5212
10994,2015-08-15,n,5004
10995,2015-08-16,n,4849
10996,2015-08-17,n,5348
10997,2015-08-18,n,5379
10998,2015-08-19,n,5411
10999,2015-08-20,n,5487
11000,2015-08-21,n,5431
11001,2015-08-22,n,5143
11002,2015-08-23,n,4944
11003,2015-08-24,n,5475
11004,2015-08-25,n,5471
11005,2015-08-26,n,5446
11006,2015-08-27,n,5552
11007,2015-08-28,n,5549
11008,2015-08-29,n,5141
11009,2015-08-30,n,4865
11010,2015-08-31,n,5445
11011,2015-09-01,n,5548
11012,2015-09-02,n,5569
11013,2015-09-03,n,5598
11014,2015-09-04,n,5565
11015,2015-09-05,n,5290
11016,2015-09-06,n,5080
11017,2015-09-07,n,5016
11018,2015-09-08,n,5576
11019,2015-09-09,n,5675
11020,2015-09-10,n,5727
11021,2015-09-11,n,5672
11022,2015-09-12,n,5483
11023,2015-09-13,n,5175
11024,2015-09-14,n,5620
11025,2015-09-15,n,5618
11026,2015-09-16,n,5588
11027,2015-09-17,n,5696
11028,2015-09-18,n,5709
11029,2015-09-19,n,5443
11030,2015-09-20,n,5160
11031,2015-09-21,n,5693
11032,2015-09-22,n,5779
11033,2015-09-23,n,5786
11034,2015-09-24,n,5816
11035,2015-09-25,n,5819
11036,2015-09-26,n,5468
11037,2015-09-27,n,5125
11038,2015-09-28,n,5640
11039,2015-09-29,n,5727
11040,2015-09-30,n,5751
11041,2015-10-01,n,5582
11042,2015-10-02,n,5625
11043,2015-10-03,n,5409
11044,2015-10-04,n,5223
11045,2015-10-05,n,5730
11046,2015-10-06,n,5817
11047,2015-10-07,n,5800
11048,2015-10-08,n,5779
11049,2015-10-09,n,5723
11050,2015-10-10,n,5390
11051,2015-10-11,n,5124
11052,2015-10-12,n,5139
11053,2015-10-13,n,5663
11054,2015-10-14,n,5725
11055,2015-10-15,n,5804
11056,2015-10-16,n,5779
11057,2015-10-17,n,5655
11058,2015-10-18,n,5335
11059,2015-10-19,n,5806
11060,2015-10-20,n,5657
11061,2015-10-21,n,5838
11062,2015-10-22,n,5776
11063,2015-10-23,n,5765
11064,2015-10-24,n,5372
11065,2015-10-25,n,5044
11066,2015-10-26,n,5384
11067,2015-10-27,n,5469
11068,2015-10-28,n,5411
11069,2015-10-29,n,5361
11070,2015-10-30,n,5334
11071,2015-10-31,n,5180
11072,2015-11-01,n,4899
11073,2015-11-02,n,4871
11074,2015-11-03,n,5391
11075,2015-11-04,n,5499
11076,2015-11-05,n,5459
11077,2015-11-06,n,5338
11078,2015-11-07,n,5206
11079,2015-11-08,n,5140
11080,2015-11-09,n,5640
11081,2015-11-10,n,5663
11082,2015-11-11,n,5460
11083,2015-11-12,n,5496
11084,2015-11-13,n,5622
11085,2015-11-14,n,5357
11086,2015-11-15,n,5123
11087,2015-11-16,n,5620
11088,2015-11-17,n,5715
11089,2015-11-18,n,5717
11090,2015-11-19,n,5663
11091,2015-11-20,n,5402
11092,2015-11-21,n,5375
11093,2015-11-22,n,5189
11094,2015-11-23,n,5776
11095,2015-11-24,n,5779
11096,2015-11-25,n,5743
11097,2015-11-26,n,5655
11098,2015-11-27,n,5614
11099,2015-11-28,n,5455
11100,2015-11-29,n,5191
11101,2015-11-30,n,5732
11102,2015-12-01,n,5725
11103,2015-12-02,n,5849
11104,2015-12-03,n,5842
11105,2015-12-04,n,5669
11106,2015-12-05,n,5454
11107,2015-12-06,n,5119
11108,2015-12-07,n,5493
11109,2015-12-08,n,5437
11110,2015-12-09,n,5740
11111,2015-12-10,n,5746
11112,2015-12-11,n,5667
11113,2015-12-12,n,5395
11114,2015-12-13,n,5138
11115,2015-12-14,n,5657
11116,2015-12-15,n,5620
11117,2015-12-16,n,5453
11118,2015-12-17,n,5443
11119,2015-12-18,n,5361
11120,2015-12-19,n,5297
11121,2015-12-20,n,5126
11122,2015-12-21,n,5272
11123,2015-12-22,n,5269
11124,2015-12-23,n,5240
11125,2015-12-24,n,5092
11126,2015-12-25,n,4733
11127,2015-12-26,n,4902
11128,2015-12-27,n,4886
11129,2015-12-28,n,5275
11130,2015-12-29,n,5373
11131,2015-12-30,n,5435
11132,2015-12-31,n,5176
11133,2016-01-01,n,4557
11134,2016-01-02,n,4744
11135,2016-01-03,n,4716
11136,2016-01-04,n,5175
11137,2016-01-05,n,5234
11138,2016-01-06,n,5321
11139,2016-01-07,n,5331
11140,2016-01-08,n,5264
11141,2016-01-09,n,4999
11142,2016-01-10,n,4828
11143,2016-01-11,n,5397
11144,2016-01-12,n,5483
11145,2016-01-13,n,5394
11146,2016-01-14,n,5347
11147,2016-01-15,n,5444
11148,2016-01-16,n,5350
11149,2016-01-17,n,5134
11150,2016-01-18,n,5597
11151,2016-01-19,n,5411
11152,2016-01-20,n,5203
11153,2016-01-21,n,5170
11154,2016-01-22,n,5160
11155,2016-01-23,n,4904
11156,2016-01-24,n,4761
11157,2016-01-25,n,5253
11158,2016-01-26,n,5260
11159,2016-01-27,n,5121
11160,2016-01-28,n,5083
11161,2016-01-29,n,5074
11162,2016-01-30,n,4970
11163,2016-01-31,n,4726
11164,2016-02-01,n,5104
11165,2016-02-02,n,5146
11166,2016-02-03,n,5090
11167,2016-02-04,n,5044
11168,2016-02-05,n,5027
11169,2016-02-06,n,4890
11170,2016-02-07,n,4687
11171,2016-02-08,n,4889
11172,2016-02-09,n,4857
11173,2016-02-10,n,5230
11174,2016-02-11,n,5379
11175,2016-02-12,n,5404
11176,2016-02-13,n,5228
11177,2016-02-14,n,5040
11178,2016-02-15,n,5494
11179,2016-02-16,n,5616
11180,2016-02-17,n,5641
11181,2016-02-18,n,5604
11182,2016-02-19,n,5459
11183,2016-02-20,n,5167
11184,2016-02-21,n,4984
11185,2016-02-22,n,5580
11186,2016-02-23,n,5525
11187,2016-02-24,n,5439
11188,2016-02-25,n,5456
11189,2016-02-26,n,5399
11190,2016-02-27,n,5101
11191,2016-02-28,n,4887
11192,2016-02-29,n,5576
11193,2016-03-01,n,5490
11194,2016-03-02,n,5166
11195,2016-03-03,n,5413
11196,2016-03-04,n,5522
11197,2016-03-05,n,5222
11198,2016-03-06,n,4907
11199,2016-03-07,n,5387
11200,2016-03-08,n,5429
11201,2016-03-09,n,5290
11202,2016-03-10,n,5385
11203,2016-03-11,n,5421
11204,2016-03-12,n,5072
11205,2016-03-13,n,4889
11206,2016-03-14,n,5282
11207,2016-03-15,n,5394
11208,2016-03-16,n,5393
11209,2016-03-17,n,5442
11210,2016-03-18,n,5471
11211,2016-03-19,n,5198
11212,2016-03-20,n,4901
11213,2016-03-21,n,5415
11214,2016-03-22,n,5468
11215,2016-03-23,n,5478
11216,2016-03-24,n,5286
11217,2016-03-25,n,4881
11218,2016-03-26,n,5004
11219,2016-03-27,n,4824
11220,2016-03-28,n,5428
11221,2016-03-29,n,5503
11222,2016-03-30,n,5557
11223,2016-03-31,n,5587
11224,2016-04-01,n,5426
11225,2016-04-02,n,5050
11226,2016-04-03,n,4942
11227,2016-04-04,n,5611
11228,2016-04-05,n,5744
11229,2016-04-06,n,5706
11230,2016-04-07,n,5742
11231,2016-04-08,n,5750
11232,2016-04-09,n,5384
11233,2016-04-10,n,4942
11234,2016-04-11,n,5435
11235,2016-04-12,n,5373
11236,2016-04-13,n,5379
11237,2016-04-14,n,5480
11238,2016-04-15,n,5501
11239,2016-04-16,n,5283
11240,2016-04-17,n,5102
11241,2016-04-18,n,5509
11242,2016-04-19,n,5472
11243,2016-04-20,n,5532
11244,2016-04-21,n,5165
11245,2016-04-22,n,5498
11246,2016-04-23,n,5227
11247,2016-04-24,n,4967
11248,2016-04-25,n,5570
11249,2016-04-26,n,5742
11250,2016-04-27,n,5722
11251,2016-04-28,n,5479
11252,2016-04-29,n,5307
11253,2016-04-30,n,5096
11254,2016-05-01,n,4843
11255,2016-05-02,n,5263
11256,2016-05-03,n,5215
11257,2016-05-04,n,5221
11258,2016-05-05,n,5281
11259,2016-05-06,n,5422
11260,2016-05-07,n,5249
11261,2016-05-08,n,4924
11262,2016-05-09,n,5489
11263,2016-05-10,n,5415
11264,2016-05-11,n,5387
11265,2016-05-12,n,5335
11266,2016-05-13,n,5367
11267,2016-05-14,n,5149
11268,2016-05-15,n,4965
11269,2016-05-16,n,5580
11270,2016-05-17,n,5670
11271,2016-05-18,n,5575
11272,2016-05-19,n,5633
11273,2016-05-20,n,5458
11274,2016-05-21,n,5230
11275,2016-05-22,n,4966
11276,2016-05-23,n,5583
11277,2016-05-24,n,5584
11278,2016-05-25,n,5403
11279,2016-05-26,n,5016
11280,2016-05-27,n,5220
11281,2016-05-28,n,5174
11282,2016-05-29,n,4980
11283,2016-05-30,n,5449
11284,2016-05-31,n,5309
11285,2016-06-01,n,5156
11286,2016-06-02,n,5307
11287,2016-06-03,n,5299
11288,2016-06-04,n,5080
11289,2016-06-05,n,4780
11290,2016-06-06,n,5241
11291,2016-06-07,n,5280
11292,2016-06-08,n,5298
11293,2016-06-09,n,5274
11294,2016-06-10,n,5195
11295,2016-06-11,n,5046
11296,2016-06-12,n,4699
11297,2016-06-13,n,5073
11298,2016-06-14,n,5217
11299,2016-06-15,n,5229
11300,2016-06-16,n,5302
11301,2016-06-17,n,5315
11302,2016-06-18,n,5079
11303,2016-06-19,n,4810
11304,2016-06-20,n,5311
11305,2016-06-21,n,5311
11306,2016-06-22,n,5285
11307,2016-06-23,n,5210
11308,2016-06-24,n,5288
11309,2016-06-25,n,4970
11310,2016-06-26,n,4766
11311,2016-06-27,n,5290
11312,2016-06-28,n,5355
11313,2016-06-29,n,5293
11314,2016-06-30,n,5373
11315,2016-07-01,n,5331
11316,2016-07-02,n,5103
11317,2016-07-03,n,4882
11318,2016-07-04,n,5255
11319,2016-07-05,n,5140
11320,2016-07-06,n,5109
11321,2016-07-07,n,5276
11322,2016-07-08,n,5331
11323,2016-07-09,n,5043
11324,2016-07-10,n,4791
11325,2016-07-11,n,5290
11326,2016-07-12,n,5319
11327,2016-07-13,n,5356
11328,2016-07-14,n,5322
11329,2016-07-15,n,5344
11330,2016-07-16,n,5172
11331,2016-07-17,n,4948
11332,2016-07-18,n,5426
11333,2016-07-19,n,5419
11334,2016-07-20,n,5304
11335,2016-07-21,n,5262
11336,2016-07-22,n,5188
11337,2016-07-23,n,4875
11338,2016-07-24,n,4744
11339,2016-07-25,n,5330
11340,2016-07-26,n,5452
11341,2016-07-27,n,5416
11342,2016-07-28,n,5397
11343,2016-07-29,n,5419
11344,2016-07-30,n,5259
11345,2016-07-31,n,4920
11346,2016-08-01,n,5292
11347,2016-08-02,n,5487
11348,2016-08-03,n,5545
11349,2016-08-04,n,5510
11350,2016-08-05,n,5347
11351,2016-08-06,n,5186
11352,2016-08-07,n,5050
11353,2016-08-08,n,5523
11354,2016-08-09,n,5591
11355,2016-08-10,n,5636
11356,2016-08-11,n,5619
11357,2016-08-12,n,5600
11358,2016-08-13,n,5347
11359,2016-08-14,n,5068
11360,2016-08-15,n,5510
11361,2016-08-16,n,5730
11362,2016-08-17,n,5782
11363,2016-08-18,n,5763
11364,2016-08-19,n,5757
11365,2016-08-20,n,5329
11366,2016-08-21,n,5104
11367,2016-08-22,n,5668
11368,2016-08-23,n,5556
11369,2016-08-24,n,5442
11370,2016-08-25,n,5427
11371,2016-08-26,n,5550
11372,2016-08-27,n,5259
11373,2016-08-28,n,5040
11374,2016-08-29,n,5623
11375,2016-08-30,n,5730
11376,2016-08-31,n,5784
11377,2016-09-01,n,5813
11378,2016-09-02,n,5610
11379,2016-09-03,n,5201
11380,2016-09-04,n,4980
11381,2016-09-05,n,5375
11382,2016-09-06,n,5447
11383,2016-09-07,n,5127
11384,2016-09-08,n,5510
11385,2016-09-09,n,5509
11386,2016-09-10,n,5324
11387,2016-09-11,n,5079
11388,2016-09-12,n,5651
11389,2016-09-13,n,5746
11390,2016-09-14,n,5816
11391,2016-09-15,n,5674
11392,2016-09-16,n,5536
11393,2016-09-17,n,5236
11394,2016-09-18,n,5022
11395,2016-09-19,n,5577
11396,2016-09-20,n,5581
11397,2016-09-21,n,5631
11398,2016-09-22,n,5576
11399,2016-09-23,n,5438
11400,2016-09-24,n,5272
11401,2016-09-25,n,5082
11402,2016-09-26,n,5484
11403,2016-09-27,n,5622
11404,2016-09-28,n,5686
11405,2016-09-29,n,5478
11406,2016-09-30,n,5330
11407,2016-10-01,n,5103
11408,2016-10-02,n,4919
11409,2016-10-03,n,5551
11410,2016-10-04,n,5631
11411,2016-10-05,n,5633
11412,2016-10-06,n,5600
11413,2016-10-07,n,5576
11414,2016-10-08,n,5386
11415,2016-10-09,n,5095
11416,2016-10-10,n,5607
11417,2016-10-11,n,5673
11418,2016-10-12,n,5147
11419,2016-10-13,n,5597
11420,2016-10-14,n,5713
11421,2016-10-15,n,5498
11422,2016-10-16,n,5246
11423,2016-10-17,n,5783
11424,2016-10-18,n,5761
11425,2016-10-19,n,5751
11426,2016-10-20,n,5827
11427,2016-10-21,n,5764
11428,2016-10-22,n,5425
11429,2016-10-23,n,4936
11430,2016-10-24,n,5160
11431,2016-10-25,n,5487
11432,2016-10-26,n,5693
11433,2016-10-27,n,5646
11434,2016-10-28,n,5482
11435,2016-10-29,n,5290
11436,2016-10-30,n,4984
11437,2016-10-31,n,5331
11438,2016-11-01,n,5461
11439,2016-11-02,n,5166
11440,2016-11-03,n,5723
11441,2016-11-04,n,5782
11442,2016-11-05,n,5528
11443,2016-11-06,n,5116
11444,2016-11-07,n,5578
11445,2016-11-08,n,5657
11446,2016-11-09,n,5663
11447,2016-11-10,n,5767
11448,2016-11-11,n,5788
11449,2016-11-12,n,5540
11450,2016-11-13,n,5251
11451,2016-11-14,n,5620
11452,2016-11-15,n,5342
11453,2016-11-16,n,5777
11454,2016-11-17,n,5520
11455,2016-11-18,n,5478
11456,2016-11-19,n,5439
11457,2016-11-20,n,5145
11458,2016-11-21,n,5526
11459,2016-11-22,n,5737
11460,2016-11-23,n,5858
11461,2016-11-24,n,5758
11462,2016-11-25,n,5747
11463,2016-11-26,n,5602
11464,2016-11-27,n,5342
11465,2016-11-28,n,5841
11466,2016-11-29,n,5948
11467,2016-11-30,n,5761
11468,2016-12-01,n,5721
11469,2016-12-02,n,5688
11470,2016-12-03,n,5440
11471,2016-12-04,n,5019
11472,2016-12-05,n,5469
11473,2016-12-06,n,5687
11474,2016-12-07,n,5636
11475,2016-12-08,n,5388
11476,2016-12-09,n,5576
11477,2016-12-10,n,5365
11478,2016-12-11,n,5020
11479,2016-12-12,n,5330
11480,2016-12-13,n,5453
11481,2016-12-14,n,5436
11482,2016-12-15,n,5234
11483,2016-12-16,n,5182
11484,2016-12-17,n,4955
11485,2016-12-18,n,4709
11486,2016-12-19,n,4932
11487,2016-12-20,n,4985
11488,2016-12-21,n,5085
11489,2016-12-22,n,5166
11490,2016-12-23,n,5194
11491,2016-12-24,n,5004
11492,2016-12-25,n,4773
11493,2016-12-26,n,5187
11494,2016-12-27,n,5139
11495,2016-12-28,n,5193
11496,2016-12-29,n,5240
11497,2016-12-30,n,5148
11498,2016-12-31,n,4954
11499,2017-01-01,n,4641
11500,2017-01-02,n,5016
11501,2017-01-03,n,5119
11502,2017-01-04,n,5171
11503,2017-01-05,n,5147
11504,2017-01-06,n,5238
11505,2017-01-07,n,5109
11506,2017-01-08,n,4761
11507,2017-01-09,n,5029
11508,2017-01-10,n,5239
11509,2017-01-11,n,5157
11510,2017-01-12,n,5190
11511,2017-01-13,n,5084
11512,2017-01-14,n,4832
11513,2017-01-15,n,4671
11514,2017-01-16,n,5147
11515,2017-01-17,n,5150
11516,2017-01-18,n,4961
11517,2017-01-19,n,4990
11518,2017-01-20,n,5325
11519,2017-01-21,n,5083
11520,2017-01-22,n,4671
11521,2017-01-23,n,5116
11522,2017-01-24,n,5200
11523,2017-01-25,n,5237
11524,2017-01-26,n,5415
11525,2017-01-27,n,5350
11526,2017-01-28,n,4974
11527,2017-01-29,n,4789
11528,2017-01-30,n,5331
11529,2017-01-31,n,5299
11530,2017-02-01,n,5194
11531,2017-02-02,n,5296
11532,2017-02-03,n,5282
11533,2017-02-04,n,5188
11534,2017-02-05,n,4961
11535,2017-02-06,n,5443
11536,2017-02-07,n,5475
11537,2017-02-08,n,5412
11538,2017-02-09,n,5321
11539,2017-02-10,n,5327
11540,2017-02-11,n,5114
11541,2017-02-12,n,4856
11542,2017-02-13,n,5204
11543,2017-02-14,n,5161
11544,2017-02-15,n,5082
11545,2017-02-16,n,5105
11546,2017-02-17,n,5188
11547,2017-02-18,n,5122
11548,2017-02-19,n,4846
11549,2017-02-20,n,5318
11550,2017-02-21,n,5323
11551,2017-02-22,n,5376
11552,2017-02-23,n,5438
11553,2017-02-24,n,5363
11554,2017-02-25,n,4967
11555,2017-02-26,n,4678
11556,2017-02-27,n,4875
11557,2017-02-28,n,4755
11558,2017-03-01,n,5069
11559,2017-03-02,n,5366
11560,2017-03-03,n,5458
11561,2017-03-04,n,5344
11562,2017-03-05,n,5240
11563,2017-03-06,n,5560
11564,2017-03-07,n,5597
11565,2017-03-08,n,5547
11566,2017-03-09,n,5522
11567,2017-03-10,n,5489
11568,2017-03-11,n,5255
11569,2017-03-12,n,4956
11570,2017-03-13,n,5455
11571,2017-03-14,n,5480
11572,2017-03-15,n,5361
11573,2017-03-16,n,5250
11574,2017-03-17,n,5407
11575,2017-03-18,n,5146
11576,2017-03-19,n,4834
11577,2017-03-20,n,5365
11578,2017-03-21,n,5425
11579,2017-03-22,n,5441
11580,2017-03-23,n,5603
11581,2017-03-24,n,5611
11582,2017-03-25,n,5226
11583,2017-03-26,n,5044
11584,2017-03-27,n,5624
11585,2017-03-28,n,5745
11586,2017-03-29,n,5627
11587,2017-03-30,n,5645
11588,2017-03-31,n,5531
11589,2017-04-01,n,5243
11590,2017-04-02,n,4886
11591,2017-04-03,n,5249
11592,2017-04-04,n,5389
11593,2017-04-05,n,5256
11594,2017-04-06,n,5294
11595,2017-04-07,n,5408
11596,2017-04-08,n,5245
11597,2017-04-09,n,5086
11598,2017-04-10,n,5489
11599,2017-04-11,n,5472
11600,2017-04-12,n,5436
11601,2017-04-13,n,5422
11602,2017-04-14,n,4800
11603,2017-04-15,n,4945
11604,2017-04-16,n,4809
11605,2017-04-17,n,5390
11606,2017-04-18,n,5480
11607,2017-04-19,n,5555
11608,2017-04-20,n,5512
11609,2017-04-21,n,5193
11610,2017-04-22,n,5275
11611,2017-04-23,n,5005
11612,2017-04-24,n,5495
11613,2017-04-25,n,5424
11614,2017-04-26,n,5618
11615,2017-04-27,n,5711
11616,2017-04-28,n,5531
11617,2017-04-29,n,5191
11618,2017-04-30,n,4870
11619,2017-05-01,n,4841
11620,2017-05-02,n,5345
11621,2017-05-03,n,5371
11622,2017-05-04,n,5535
11623,2017-05-05,n,5588
11624,2017-05-06,n,5348
11625,2017-05-07,n,5199
11626,2017-05-08,n,5799
11627,2017-05-09,n,5789
11628,2017-05-10,n,5746
11629,2017-05-11,n,5637
11630,2017-05-12,n,5560
11631,2017-05-13,n,5373
11632,2017-05-14,n,5128
11633,2017-05-15,n,5837
11634,2017-05-16,n,5973
11635,2017-05-17,n,5978
11636,2017-05-18,n,5879
11637,2017-05-19,n,5725
11638,2017-05-20,n,5433
11639,2017-05-21,n,5149
11640,2017-05-22,n,5893
11641,2017-05-23,n,5927
11642,2017-05-24,n,5877
11643,2017-05-25,n,5861
11644,2017-05-26,n,5853
11645,2017-05-27,n,5526
11646,2017-05-28,n,5226
11647,2017-05-29,n,5691
11648,2017-05-30,n,5682
11649,2017-05-31,n,5609
11650,2017-06-01,n,5684
11651,2017-06-02,n,5684
11652,2017-06-03,n,5335
11653,2017-06-04,n,5090
11654,2017-06-05,n,5658
11655,2017-06-06,n,5665
11656,2017-06-07,n,5759
11657,2017-06-08,n,5747
11658,2017-06-09,n,5770
11659,2017-06-10,n,5494
11660,2017-06-11,n,5173
11661,2017-06-12,n,5586
11662,2017-06-13,n,5517
11663,2017-06-14,n,5626
11664,2017-06-15,n,5149
11665,2017-06-16,n,5465
11666,2017-06-17,n,5276
11667,2017-06-18,n,5133
11668,2017-06-19,n,5608
11669,2017-06-20,n,5642
11670,2017-06-21,n,5586
11671,2017-06-22,n,5568
11672,2017-06-23,n,5477
11673,2017-06-24,n,5278
11674,2017-06-25,n,5056
11675,2017-06-26,n,5462
11676,2017-06-27,n,5544
11677,2017-06-28,n,5459
11678,2017-06-29,n,5374
11679,2017-06-30,n,5481
11680,2017-07-01,n,5170
11681,2017-07-02,n,4930
11682,2017-07-03,n,5254
11683,2017-07-04,n,5139
11684,2017-07-05,n,5244
11685,2017-07-06,n,5345
11686,2017-07-07,n,5402
11687,2017-07-08,n,5186
11688,2017-07-09,n,4925
11689,2017-07-10,n,5375
11690,2017-07-11,n,5484
11691,2017-07-12,n,5484
11692,2017-07-13,n,5433
11693,2017-07-14,n,5317
11694,2017-07-15,n,5086
11695,2017-07-16,n,4890
11696,2017-07-17,n,5431
11697,2017-07-18,n,5507
11698,2017-07-19,n,5427
11699,2017-07-20,n,5463
11700,2017-07-21,n,5444
11701,2017-07-22,n,5186
11702,2017-07-23,n,4892
11703,2017-07-24,n,5411
11704,2017-07-25,n,5528
11705,2017-07-26,n,5568
11706,2017-07-27,n,5577
11707,2017-07-28,n,5518
11708,2017-07-29,n,5352
11709,2017-07-30,n,5090
11710,2017-07-31,n,5483
11711,2017-08-01,n,5505
11712,2017-08-02,n,5541
11713,2017-08-03,n,5609
11714,2017-08-04,n,5637
11715,2017-08-05,n,5387
11716,2017-08-06,n,5152
11717,2017-08-07,n,5499
11718,2017-08-08,n,5459
11719,2017-08-09,n,5563
11720,2017-08-10,n,5561
11721,2017-08-11,n,5639
11722,2017-08-12,n,5358
11723,2017-08-13,n,5114
11724,2017-08-14,n,5664
11725,2017-08-15,n,5656
11726,2017-08-16,n,5839
11727,2017-08-17,n,5834
11728,2017-08-18,n,5873
11729,2017-08-19,n,5625
11730,2017-08-20,n,5366
11731,2017-08-21,n,5679
11732,2017-08-22,n,5642
11733,2017-08-23,n,5640
11734,2017-08-24,n,5662
11735,2017-08-25,n,5671
11736,2017-08-26,n,5464
11737,2017-08-27,n,5132
11738,2017-08-28,n,5641
11739,2017-08-29,n,5795
11740,2017-08-30,n,5805
11741,2017-08-31,n,5743
11742,2017-09-01,n,5756
11743,2017-09-02,n,5471
11744,2017-09-03,n,5198
11745,2017-09-04,n,5659
11746,2017-09-05,n,5500
11747,2017-09-06,n,5649
11748,2017-09-07,n,5275
11749,2017-09-08,n,5572
11750,2017-09-09,n,5492
11751,2017-09-10,n,5290
11752,2017-09-11,n,5818
11753,2017-09-12,n,5751
11754,2017-09-13,n,5802
11755,2017-09-14,n,5855
11756,2017-09-15,n,5952
11757,2017-09-16,n,5534
11758,2017-09-17,n,5226
11759,2017-09-18,n,5803
11760,2017-09-19,n,5716
11761,2017-09-20,n,5849
11762,2017-09-21,n,5856
11763,2017-09-22,n,5722
11764,2017-09-23,n,5584
11765,2017-09-24,n,5246
11766,2017-09-25,n,5788
11767,2017-09-26,n,5898
11768,2017-09-27,n,5839
11769,2017-09-28,n,5759
11770,2017-09-29,n,5612
11771,2017-09-30,n,5363
11772,2017-10-01,n,5130
11773,2017-10-02,n,5822
11774,2017-10-03,n,5906
11775,2017-10-04,n,5656
11776,2017-10-05,n,5672
11777,2017-10-06,n,5500
11778,2017-10-07,n,5359
11779,2017-10-08,n,4967
11780,2017-10-09,n,5481
11781,2017-10-10,n,5683
11782,2017-10-11,n,5715
11783,2017-10-12,n,5349
11784,2017-10-13,n,5689
11785,2017-10-14,n,5449
11786,2017-10-15,n,5201
11787,2017-10-16,n,5684
11788,2017-10-17,n,5732
11789,2017-10-18,n,5774
11790,2017-10-19,n,5877
11791,2017-10-20,n,5841
11792,2017-10-21,n,5640
11793,2017-10-22,n,5437
11794,2017-10-23,n,5768
11795,2017-10-24,n,5731
11796,2017-10-25,n,5834
11797,2017-10-26,n,5700
11798,2017-10-27,n,5737
11799,2017-10-28,n,5599
11800,2017-10-29,n,5417
11801,2017-10-30,n,5677
11802,2017-10-31,n,5571
11803,2017-11-01,n,5630
11804,2017-11-02,n,5296
11805,2017-11-03,n,5605
11806,2017-11-04,n,5486
11807,2017-11-05,n,5302
11808,2017-11-06,n,5730
11809,2017-11-07,n,5628
11810,2017-11-08,n,5577
11811,2017-11-09,n,5672
11812,2017-11-10,n,5723
11813,2017-11-11,n,5487
11814,2017-11-12,n,5231
11815,2017-11-13,n,5625
11816,2017-11-14,n,5705
11817,2017-11-15,n,5226
11818,2017-11-16,n,5429
11819,2017-11-17,n,5597
11820,2017-11-18,n,5452
11821,2017-11-19,n,5222
11822,2017-11-20,n,5595
11823,2017-11-21,n,5626
11824,2017-11-22,n,5744
11825,2017-11-23,n,5731
11826,2017-11-24,n,5651
11827,2017-11-25,n,5324
11828,2017-11-26,n,5144
11829,2017-11-27,n,5643
11830,2017-11-28,n,5758
11831,2017-11-29,n,5884
11832,2017-11-30,n,5829
11833,2017-12-01,n,5742
11834,2017-12-02,n,5498
11835,2017-12-03,n,5306
11836,2017-12-04,n,5906
11837,2017-12-05,n,5932
11838,2017-12-06,n,5999
11839,2017-12-07,n,5805
11840,2017-12-08,n,5511
11841,2017-12-09,n,5478
11842,2017-12-10,n,5158
11843,2017-12-11,n,5533
11844,2017-12-12,n,5640
11845,2017-12-13,n,5582
11846,2017-12-14,n,5433
11847,2017-12-15,n,5394
11848,2017-12-16,n,5279
11849,2017-12-17,n,5058
11850,2017-12-18,n,5440
11851,2017-12-19,n,5288
11852,2017-12-20,n,5359
11853,2017-12-21,n,5468
11854,2017-12-22,n,5513
11855,2017-12-23,n,5224
11856,2017-12-24,n,4821
11857,2017-12-25,n,4478
11858,2017-12-26,n,4994
11859,2017-12-27,n,5241
11860,2017-12-28,n,5313
11861,2017-12-29,n,5314
11862,2017-12-30,n,5098
11863,2017-12-31,n,4994
11864,2018-01-01,n,4831
11865,2018-01-02,n,5433
11866,2018-01-03,n,5460
11867,2018-01-04,n,5408
11868,2018-01-05,n,5448
11869,2018-01-06,n,5257
11870,2018-01-07,n,4891
11871,2018-01-08,n,5275
11872,2018-01-09,n,5276
11873,2018-01-10,n,5180
11874,2018-01-11,n,5210
11875,2018-01-12,n,5314
11876,2018-01-13,n,4968
11877,2018-01-14,n,4697
11878,2018-01-15,n,5130
11879,2018-01-16,n,5327
11880,2018-01-17,n,5425
11881,2018-01-18,n,5290
11882,2018-01-19,n,5233
11883,2018-01-20,n,5232
11884,2018-01-21,n,4988
11885,2018-01-22,n,5530
11886,2018-01-23,n,5513
11887,2018-01-24,n,5481
11888,2018-01-25,n,5414
11889,2018-01-26,n,5429
11890,2018-01-27,n,5313
11891,2018-01-28,n,4958
11892,2018-01-29,n,5437
11893,2018-01-30,n,5555
11894,2018-01-31,n,5624
11895,2018-02-01,n,5651
11896,2018-02-02,n,5496
11897,2018-02-03,n,5200
11898,2018-02-04,n,4987
11899,2018-02-05,n,5361
11900,2018-02-06,n,5398
11901,2018-02-07,n,5443
11902,2018-02-08,n,5570
11903,2018-02-09,n,5656
11904,2018-02-10,n,5281
11905,2018-02-11,n,5060
